number,value,datetime_start,datetime_complete,duration,params_ours_area_inv,params_ours_late_aggression,params_ours_mean_dist_all,params_ours_n_cross,params_ours_prod,params_ours_ships,params_ours_wnn_close_res,params_tgt_area_inv,params_tgt_late_aggression,params_tgt_mean_dist_all,params_tgt_n_cross,params_tgt_prod,params_tgt_ships,params_tgt_wnn_close_res,user_attrs_mean_rank,user_attrs_median_rank,user_attrs_top1,user_attrs_top10,user_attrs_top3,user_attrs_top5,user_attrs_total_attack,user_attrs_total_reinforce,state
52,0.32653061224489793,2026-05-20 21:53:28.154993,2026-05-20 21:53:29.934216,0 days 00:00:01.779223,-0.759553660679021,-0.9382820552686504,-0.9138579985426463,-0.9168305422785813,0.2672112819903594,-0.7821770076705642,-0.36416584229547594,0.20857301513018017,0.6609696476248941,0.7535623279060069,1.1578709752126768,-0.8075158519024117,-1.0644379283794736,1.0289604168661242,8.051020408163266,6.0,0.14285714285714285,0.6836734693877551,0.32653061224489793,0.47959183673469385,98,92,COMPLETE
53,0.336734693877551,2026-05-20 21:53:29.934365,2026-05-20 21:53:31.696896,0 days 00:00:01.762531,-0.5771210728209393,-1.0938111763604208,-0.6341224306434898,-0.8559416073289183,-0.031209910807336014,-1.1993289946340095,-0.6518627808363053,-1.4645526048236477,0.9145656824726174,0.5660818756837644,1.3904083172592059,-1.1428849644091537,-1.1937195094449513,1.3588302811937722,7.979591836734694,5.0,0.11224489795918367,0.6632653061224489,0.336734693877551,0.5102040816326531,98,92,COMPLETE
54,0.3979591836734694,2026-05-20 21:53:31.697039,2026-05-20 21:53:33.461485,0 days 00:00:01.764446,-1.2094043864407777,-0.8832515979235738,-1.1077915392369972,-1.3113757966719306,-0.37007876345322893,-0.2965796168148973,0.20479458025679628,0.10140997109219366,0.534157545094521,0.15987200839246252,1.1654241986188656,-0.7072448841457895,-0.9641915706919271,0.879744591629284,8.23469387755102,5.5,0.10204081632653061,0.6428571428571429,0.3979591836734694,0.5,98,92,COMPLETE
55,0.336734693877551,2026-05-20 21:53:33.461628,2026-05-20 21:53:35.233476,0 days 00:00:01.771848,-0.9251287284014611,1.4960624128947613,-1.0809308444753176,-1.3982616649546213,-0.39900261050111874,-0.43670124590799514,-1.4809691826220548,-0.025268325262492064,0.16034298850752404,0.2024947235155277,1.2229864311368068,-1.3152364298894188,-1.345411837635981,1.1444344135022761,8.653061224489797,6.0,0.08163265306122448,0.6632653061224489,0.336734693877551,0.46938775510204084,98,92,COMPLETE
56,0.3979591836734694,2026-05-20 21:53:35.233617,2026-05-20 21:53:36.983522,0 days 00:00:01.749905,-1.2531567845363831,-1.2513607504574382,-1.292170481307511,-1.2360151308998455,0.05411314172555158,-0.6327422534158682,0.7266945279760985,0.05286103721110355,0.3511161128990936,0.0025012131237312496,1.0833573290153957,-0.6826354449771452,-0.9104059768743828,0.7910808559667928,8.408163265306122,6.0,0.09183673469387756,0.6224489795918368,0.3979591836734694,0.46938775510204084,98,92,COMPLETE
57,0.3469387755102041,2026-05-20 21:53:36.983679,2026-05-20 21:53:38.740170,0 days 00:00:01.756491,-1.2357603501570127,-1.2326452831759178,-1.260571809042644,-1.256621054478582,0.38093102635364356,-0.32374984082484004,0.7286364234235821,0.09110986270983051,0.7290705087449334,-0.01028156572133023,0.8936959944848231,-0.690765458530147,-0.900795722149391,0.460204192989059,8.775510204081632,6.0,0.07142857142857142,0.6224489795918368,0.3469387755102041,0.46938775510204084,98,92,COMPLETE
58,0.3673469387755102,2026-05-20 21:53:38.740326,2026-05-20 21:53:40.499546,0 days 00:00:01.759220,-1.2899388927934545,-1.4992923126781146,-0.7322527662409731,-1.4892392122287443,-0.34573412833415085,-0.6513345681319309,0.49336579068996655,-0.10086437082084737,0.33576108962461476,-0.12377505220629306,1.0273332090830216,-0.9761519102610658,-1.0391768943207809,0.7914547239822572,8.86734693877551,6.5,0.07142857142857142,0.6326530612244898,0.3673469387755102,0.4387755102040816,98,92,COMPLETE
59,0.3163265306122449,2026-05-20 21:53:40.499703,2026-05-20 21:53:42.262072,0 days 00:00:01.762369,-1.4379361158423911,-1.3790746499791204,-0.5623994496246262,-1.1237452881415442,0.28261914002524713,-0.6201140353342844,0.9339279503975757,0.3699968335466868,0.4983397446898185,0.0667724591490088,0.6340118496435143,-0.7786366620732731,-0.8403693989209206,-0.27732178281712383,9.571428571428571,8.0,0.10204081632653061,0.6122448979591837,0.3163265306122449,0.3979591836734694,98,92,COMPLETE
60,0.3673469387755102,2026-05-20 21:53:42.262221,2026-05-20 21:53:44.036454,0 days 00:00:01.774233,-1.1234572923422206,-0.8821563710901742,-1.414813331782219,-1.2347945917147838,-0.5055476436763817,-0.48081419884784116,0.7666986869277014,0.12943871562561077,1.145314128334718,0.17360341295355589,1.0996688458961537,-0.6140814878886196,-1.486798944815167,0.9361095752328917,8.153061224489797,6.0,0.09183673469387756,0.6836734693877551,0.3673469387755102,0.46938775510204084,98,92,COMPLETE
61,0.35714285714285715,2026-05-20 21:53:44.036606,2026-05-20 21:53:45.795069,0 days 00:00:01.758463,-1.1156326690372542,-1.0401646100912472,-1.1551588792471421,-1.325972614580903,0.06334100909485571,-0.9596599901332401,0.22742320581845848,0.26367099644820735,-0.15147491535788107,0.33229669054883193,1.2139511611383402,-0.8547744269881573,-1.1900844939784854,1.0768179049065039,8.244897959183673,5.5,0.09183673469387756,0.673469387755102,0.35714285714285715,0.5,98,92,COMPLETE
62,0.32653061224489793,2026-05-20 21:53:45.795220,2026-05-20 21:53:47.557091,0 days 00:00:01.761871,-1.295940934041734,-1.1765260472029853,-0.9041879782838697,-1.0278258496350743,0.48340179622682966,-0.8196150858892085,0.3576632717800725,0.44321884056424365,0.051656320940920375,0.39922592105968974,1.3887165380287099,-1.0282980774919894,-1.3147367706551956,1.178755728273241,8.306122448979592,6.0,0.09183673469387756,0.673469387755102,0.32653061224489793,0.4897959183673469,98,92,COMPLETE
63,0.3673469387755102,2026-05-20 21:53:47.557240,2026-05-20 21:53:49.320338,0 days 00:00:01.763098,-1.0127939599080291,-0.957583420439424,-1.0382154142879407,-0.8551464161314468,-0.08885347364544254,-0.894610355174086,0.4713536788327438,0.15853206261028907,0.3410349055613406,0.6498672519067137,1.4942655206097972,-0.6954404326525191,-0.9996408407464563,0.9682287363673474,7.928571428571429,5.0,0.1326530612244898,0.673469387755102,0.3673469387755102,0.5204081632653061,98,92,COMPLETE
64,0.336734693877551,2026-05-20 21:53:49.320497,2026-05-20 21:53:51.091195,0 days 00:00:01.770698,-0.6918857178187436,-0.7778747622553381,-1.2407879399358905,-0.7450422442150717,0.048693049971164706,-0.6816168442096118,0.17090638585420992,-0.11835199891958953,-0.31345788442306666,0.5138426887611353,0.7912189498455587,-0.4833934432588807,-0.8317393390836972,0.8388549765176819,7.969387755102041,6.0,0.11224489795918367,0.7040816326530612,0.336734693877551,0.4897959183673469,98,92,COMPLETE
65,0.3469387755102041,2026-05-20 21:53:51.091352,2026-05-20 21:53:52.869351,0 days 00:00:01.777999,-0.5198239959941295,-1.3103440803711888,-1.47687146945252,-0.9263696109976731,0.22966847299933896,-0.2359335578566646,0.0011018040750986335,-0.2907397691386482,0.8254797213108722,0.896860676276178,0.9981924391521351,-0.8938233675639915,-1.1158811549034462,1.2576341663034294,7.908163265306122,6.0,0.11224489795918367,0.673469387755102,0.3469387755102041,0.46938775510204084,98,92,COMPLETE
66,0.3163265306122449,2026-05-20 21:53:52.869504,2026-05-20 21:53:54.644571,0 days 00:00:01.775067,-0.8023338362541701,-0.5174913292843314,-0.8180866002562242,-1.069459535517818,-0.2785879815793096,-1.2639257483440818,0.6375648599097037,0.3041548842749625,0.6794247636385572,0.36185734257727137,1.2626268259702345,-1.233546524764064,-1.1361559796898073,0.5497877091058703,8.846938775510203,7.0,0.11224489795918367,0.6326530612244898,0.3163265306122449,0.4489795918367347,98,92,COMPLETE
67,0.3979591836734694,2026-05-20 21:53:54.644727,2026-05-20 21:53:56.414042,0 days 00:00:01.769315,-1.4808754923171379,-0.6485620986066837,-0.5519273147780784,-1.166833990128662,0.11863748159575165,-0.3752707902071202,-0.19037919534404438,0.0512349793483929,0.5270279046577562,0.032590225548048524,1.1369329455799169,-0.589101201865297,-0.6433505730515896,0.7251128065944556,8.387755102040817,6.0,0.09183673469387756,0.6428571428571429,0.3979591836734694,0.47959183673469385,98,92,COMPLETE
68,0.3877551020408163,2026-05-20 21:53:56.414188,2026-05-20 21:53:58.227108,0 days 00:00:01.812920,-1.4877212962361295,-0.6801651410140779,-0.33512338291610694,-1.3400234447081767,0.6050871115846727,-0.37694143527485935,-0.16562385348319508,-0.6126698069650758,0.546446542999938,-0.05516978601709613,1.1417255505136055,-0.2530236242785297,-0.651889880347934,0.2099259817696426,8.285714285714286,6.0,0.10204081632653061,0.6428571428571429,0.3877551020408163,0.46938775510204084,98,92,COMPLETE
69,0.3163265306122449,2026-05-20 21:53:58.227281,2026-05-20 21:54:00.020667,0 days 00:00:01.793386,-1.4844369735447969,-0.6908679545774746,-0.3277700705148051,-1.3046376370610888,0.9765004497421974,-0.3471951404348109,-0.23709881992425486,-0.6218888148018265,0.5399819286370862,-0.039727140944114836,0.4930825212075377,-0.22304159830555403,-0.6574614441124049,0.25298209805186245,8.489795918367347,7.5,0.09183673469387756,0.6122448979591837,0.3163265306122449,0.45918367346938777,98,92,COMPLETE
70,0.336734693877551,2026-05-20 21:54:00.020820,2026-05-20 21:54:01.796494,0 days 00:00:01.775674,-1.3572672234637464,-0.2981908188855504,-0.32101710343268147,-1.1694149115445696,0.8097390913940564,-0.1706696197399131,-0.11822296910139388,-0.8368045996434745,0.20772188446678883,0.03407914529377623,0.8672412731773184,-0.07702254043259266,-0.41533748734005704,-0.05683260344305624,8.142857142857142,6.0,0.11224489795918367,0.6836734693877551,0.336734693877551,0.4489795918367347,98,92,COMPLETE
71,0.336734693877551,2026-05-20 21:54:01.796644,2026-05-20 21:54:03.633305,0 days 00:00:01.836661,-1.1999645430389008,-0.8523964651830707,-0.5801062208266824,-1.4807603589464442,0.6043277436162093,-0.0053287364470289145,-0.19608597506800982,0.07091867582374456,0.5681820642478941,0.21180015663908597,1.1469991041508503,-0.5660867809353456,-0.6922632233171455,0.640338439369522,8.214285714285714,5.0,0.09183673469387756,0.6530612244897959,0.336734693877551,0.5204081632653061,98,92,COMPLETE
72,0.37755102040816324,2026-05-20 21:54:03.633548,2026-05-20 21:54:05.409910,0 days 00:00:01.776362,-1.352613782903162,-0.6121188318559985,-0.13334456465465028,-1.3266265131263852,0.709506638014446,-0.5484768295293945,-0.058058400995517956,-0.04540144493322193,0.36366148573661233,-0.13460311010764658,1.0955480069877475,-0.43349237834404786,-0.8352649992004586,0.3958910333852734,8.448979591836734,5.5,0.07142857142857142,0.6530612244897959,0.37755102040816324,0.5,98,92,COMPLETE
73,0.3469387755102041,2026-05-20 21:54:05.410066,2026-05-20 21:54:07.191948,0 days 00:00:01.781882,-1.1709883972045592,-0.4761276283172197,-0.5007884424078558,-1.1843764191319182,0.43099394948768727,-0.3648798691025385,-0.35935341304650914,0.3963821469446097,0.9635554434887343,-0.2956787046172452,1.2804366890115388,-0.6705470374982263,-0.6008547416275332,0.4677563212725502,8.877551020408163,6.5,0.07142857142857142,0.6428571428571429,0.3469387755102041,0.46938775510204084,98,92,COMPLETE
74,0.35714285714285715,2026-05-20 21:54:07.192131,2026-05-20 21:54:09.056190,0 days 00:00:01.864059,-1.4905999544887483,-0.6376901916355854,-0.003702011593355481,-0.9821151061064548,0.10035972651320313,-0.7360894277858188,-0.472446037163039,0.5195511281732555,0.6425834281119899,0.11565227448187532,0.9561496634998894,-0.7577663691875931,-0.9828793022115891,0.7108765073331473,8.60204081632653,6.5,0.08163265306122448,0.6428571428571429,0.35714285714285715,0.45918367346938777,98,92,COMPLETE
75,0.29591836734693877,2026-05-20 21:54:09.056355,2026-05-20 21:54:10.916170,0 days 00:00:01.859815,-0.3634125738944951,-0.748223539620017,-0.07340576167689444,-1.3198476359635256,0.15296894280667017,-0.5502319955944303,0.05464655066157659,0.17115611727159047,0.48833080531041007,0.2623323021783383,-0.17347751957887336,0.04062713779327404,-0.42490898361338203,0.8429265221512738,8.081632653061224,7.0,0.08163265306122448,0.7244897959183674,0.29591836734693877,0.4489795918367347,98,92,COMPLETE
76,0.15306122448979592,2026-05-20 21:54:10.916338,2026-05-20 21:54:12.749412,0 days 00:00:01.833074,-0.19580761728288604,-0.9033472420681793,0.35947619518198026,-1.1386428668537265,0.5429897514342894,-0.292459651440146,1.3300672618065772,-0.3963918029140555,0.8170291961943534,-0.18233132308551322,-0.8466670060512211,-0.31675223179969747,-0.7788015255858163,-0.5190328800306379,11.346938775510203,9.5,0.061224489795918366,0.5408163265306123,0.15306122448979592,0.2653061224489796,98,92,COMPLETE
77,0.336734693877551,2026-05-20 21:54:12.749569,2026-05-20 21:54:14.555490,0 days 00:00:01.805921,-0.9402010770307225,-0.801156999191142,-0.6768336551186069,-0.7880637147251162,1.154644779192578,0.1044769110690465,-1.162768963269499,-1.001441181414231,0.38943989407504703,-0.06053148575443147,1.0469560555118238,-0.1664291536530404,-0.3354787759016489,1.0798621032058573,7.8979591836734695,6.5,0.1326530612244898,0.6836734693877551,0.336734693877551,0.41836734693877553,98,92,COMPLETE
78,0.35714285714285715,2026-05-20 21:54:14.555639,2026-05-20 21:54:16.337380,0 days 00:00:01.781741,-0.09403169665801869,-1.1468067634395553,-0.38025738936078235,-0.6290124698021505,-0.14816995431452962,-0.42547339413988683,-0.5859873866808936,-0.2397171808867954,0.2705856677588942,0.4924288346486534,1.4325663599648335,-0.476803903880628,-0.48796297468831984,-0.7866246968220758,8.816326530612244,7.0,0.1326530612244898,0.673469387755102,0.35714285714285715,0.3979591836734694,98,92,COMPLETE
79,0.336734693877551,2026-05-20 21:54:16.337530,2026-05-20 21:54:18.121312,0 days 00:00:01.783782,-1.3963922193445386,-1.0218914346389747,0.09698099724889908,-1.4127817489423038,-0.7042715444059119,-0.09889312139342343,-0.295484876722564,0.04002563616111143,0.7261997515551097,0.1651169877072169,0.7444696900514822,-0.5552465874467922,-0.8638511948218981,-0.044936566168455705,8.96938775510204,7.5,0.11224489795918367,0.6326530612244898,0.336734693877551,0.3877551020408163,98,92,COMPLETE
80,0.16326530612244897,2026-05-20 21:54:18.121469,2026-05-20 21:54:19.895900,0 days 00:00:01.774431,-1.2837289309208197,-0.582004674846295,-0.5147336917897345,-1.2603901359824288,0.32432156753062347,-0.2333606143088669,0.8341735932137762,0.7177645406735924,0.5715291923550295,-0.5219882718495452,-1.0456818163056592,-0.41095859563600035,-0.7335337260761856,0.736016971482972,10.704081632653061,10.0,0.07142857142857142,0.5510204081632653,0.16326530612244897,0.25510204081632654,98,92,COMPLETE
81,0.35714285714285715,2026-05-20 21:54:19.896045,2026-05-20 21:54:21.678182,0 days 00:00:01.782137,-0.39670516546800166,-1.0816640134903064,-0.7328566274658231,-1.0684835512238735,-0.04095665703709206,-0.8643798216334524,0.27661035769801834,0.2602990721948944,0.49218998620788823,0.4068702263689699,1.3346773181069154,-0.813722247097924,-0.9607994936394473,1.4391379609277015,8.214285714285714,6.0,0.09183673469387756,0.673469387755102,0.35714285714285715,0.4897959183673469,98,92,COMPLETE
82,0.336734693877551,2026-05-20 21:54:21.678330,2026-05-20 21:54:23.459009,0 days 00:00:01.780679,-0.26254764956897825,-0.9753674649741324,-0.9505460813792131,-0.9105988291556915,0.15455364052335874,-0.7191792889316666,0.16146179075078304,0.608295593562061,0.6289373499192789,0.306351946542488,1.2069086617559397,-0.9226519771988069,-1.2098682773598357,0.9027699336969527,8.479591836734693,6.0,0.09183673469387756,0.6428571428571429,0.336734693877551,0.46938775510204084,98,92,COMPLETE
83,0.3469387755102041,2026-05-20 21:54:23.459159,2026-05-20 21:54:25.234764,0 days 00:00:01.775605,-0.6054434819227578,-0.709184310450059,-0.8388724642466987,-0.6974972492412004,0.03478230909325393,-1.0664131344818002,0.31753663155317047,0.3457308328207299,0.040910569969180854,0.6952035328387856,1.4019729030791397,-0.6323076732880423,-1.385127024281132,0.6134736412031077,8.142857142857142,5.5,0.11224489795918367,0.6938775510204082,0.3469387755102041,0.5,98,92,COMPLETE
84,0.3469387755102041,2026-05-20 21:54:25.234930,2026-05-20 21:54:27.015175,0 days 00:00:01.780245,-0.5187039775982918,-0.8236863717182006,-1.3112059462350067,-1.0093903913627438,-0.2435220935854887,-0.9625973592434763,-0.059678451746575004,-0.11357413467870042,-0.05506879357855532,0.057476927706072045,1.1597082155399132,-1.1082635102854663,-0.6374424467242894,1.219667132311152,8.683673469387756,6.5,0.09183673469387756,0.6632653061224489,0.3469387755102041,0.45918367346938777,98,92,COMPLETE
85,0.336734693877551,2026-05-20 21:54:27.015341,2026-05-20 21:54:28.796741,0 days 00:00:01.781400,0.03265316803972293,-1.3085138915752417,-1.1513673518104064,-0.1857534763206732,-0.9847208965648832,-0.6106950391457779,-0.1543913477756344,0.12281624476190436,0.17597526577287398,0.6045876168909701,1.296130601609067,-0.844001239491126,-1.1370049727202702,1.3184544841958985,8.081632653061224,5.5,0.12244897959183673,0.673469387755102,0.336734693877551,0.5,98,92,COMPLETE
86,0.2653061224489796,2026-05-20 21:54:28.796883,2026-05-20 21:54:30.576715,0 days 00:00:01.779832,-0.9773347162454527,-0.9071742861263968,-0.3133409271721311,-0.43222951011209804,-0.09203891813559906,-0.5610331437659571,0.444399249884186,0.48212865660344545,-0.28111435685228503,-0.9147984070320139,1.443737382146164,-0.9962472055915671,1.2902576747014032,0.9834571857616718,9.448979591836734,8.5,0.08163265306122448,0.5612244897959183,0.2653061224489796,0.40816326530612246,98,92,COMPLETE
87,0.35714285714285715,2026-05-20 21:54:30.576865,2026-05-20 21:54:32.350181,0 days 00:00:01.773316,-1.0921859721863503,-0.44525710043915157,-0.09453873066145119,-0.5430649810828457,0.4027656432229088,-1.4495431496370066,0.07466302749045409,0.2402555600309295,0.26898465769567215,0.4502279679171236,1.060290865612399,-0.2293137385391681,-1.018864965753104,0.798927040279957,7.724489795918367,6.0,0.12244897959183673,0.6836734693877551,0.35714285714285715,0.4897959183673469,98,92,COMPLETE
88,0.32653061224489793,2026-05-20 21:54:32.350334,2026-05-20 21:54:34.134444,0 days 00:00:01.784110,-1.4248159831012632,-1.0461655222605912,0.24315599753460193,-1.3759328488832294,0.22268304925591056,-1.1256041673471766,0.021174748619802564,0.0372582531378636,0.39544964106361036,0.2469749156140542,1.356222541665418,-0.7625808875517273,-1.2642317348229055,-1.4710344407403264,9.53061224489796,8.0,0.08163265306122448,0.6428571428571429,0.32653061224489793,0.3673469387755102,98,92,COMPLETE
89,0.3673469387755102,2026-05-20 21:54:34.134598,2026-05-20 21:54:35.914834,0 days 00:00:01.780236,-0.9016049454376613,-1.157636226898292,-0.4784973447819787,-0.8071516899461842,-0.44371912604276537,-0.39704454225901537,0.17191215274882088,0.802095007549142,0.7596133501246028,0.5426037111977324,1.2477239461847205,-0.5772717828957559,-0.7816311208459682,1.1193077534210394,8.061224489795919,6.0,0.12244897959183673,0.6632653061224489,0.3673469387755102,0.47959183673469385,98,92,COMPLETE
90,0.336734693877551,2026-05-20 21:54:35.914973,2026-05-20 21:54:37.692319,0 days 00:00:01.777346,-0.6348003633190599,-0.5632747400009614,-1.0638200343144815,-1.208710835421569,-0.18745991294498662,-0.49807414916740045,-0.22221230807893322,0.3892178521821313,0.4394273532746481,0.36794387592473604,0.8363560094190817,-0.08723965291103108,-0.25851016989034103,1.0431572887574057,7.857142857142857,6.0,0.1326530612244898,0.7142857142857143,0.336734693877551,0.42857142857142855,98,92,COMPLETE
91,0.3469387755102041,2026-05-20 21:54:37.692469,2026-05-20 21:54:39.480846,0 days 00:00:01.788377,-1.350321511011429,-0.35180136799684303,-0.2588288137699122,-1.330704996632697,0.739574488435209,-0.7401668912237501,-0.051890153892577444,-0.06053770845336079,0.3754756415709365,-0.36894858212997617,1.1273799075134745,-0.40674017415478214,-0.8200843492840235,0.3101823217526838,8.857142857142858,7.0,0.061224489795918366,0.6530612244897959,0.3469387755102041,0.4387755102040816,98,92,COMPLETE
92,0.30612244897959184,2026-05-20 21:54:39.481000,2026-05-20 21:54:41.262027,0 days 00:00:01.781027,-1.3007741482581232,-0.685656513744186,-0.12536055543815275,0.056685488264276995,-0.5935209310305882,-0.514643457330795,-0.40611753137862566,-1.2268743495235617,0.6049462277066241,-0.17481162975293352,1.0734185315957123,0.10574879164137552,-0.9084191639718897,0.19246034276176155,8.60204081632653,6.0,0.11224489795918367,0.6632653061224489,0.30612244897959184,0.4489795918367347,98,92,COMPLETE
93,0.3163265306122449,2026-05-20 21:54:41.262191,2026-05-20 21:54:43.044854,0 days 00:00:01.782663,-1.2119270829535975,-0.21622832397576208,-0.6352770951949754,-1.457236863898648,0.963245852126783,-0.6072463342902921,-0.09462614882039092,-0.0220761878933146,0.6765598788437274,-0.455256272121794,0.9834057112278347,-0.716039176509697,0.17116461338575428,0.3900996192466553,9.377551020408163,8.0,0.08163265306122448,0.6122448979591837,0.3163265306122449,0.40816326530612246,98,92,COMPLETE
94,0.3673469387755102,2026-05-20 21:54:43.045015,2026-05-20 21:54:44.821638,0 days 00:00:01.776623,-0.3177676980337641,-0.6290806354719498,0.14014561334719178,-1.0979350015636649,-0.30511738032431285,-0.8778578260717713,-0.01695374458369267,-0.6108759009203124,0.517072865695859,-0.10757738132915579,1.1839811785500736,-0.43788742984556617,-0.697222440438116,0.5280223533702365,8.520408163265307,6.0,0.09183673469387756,0.6326530612244898,0.3673469387755102,0.4897959183673469,98,92,COMPLETE
95,0.336734693877551,2026-05-20 21:54:44.821790,2026-05-20 21:54:46.602255,0 days 00:00:01.780465,-1.3560922820502432,-0.7782954809982656,-0.18884054723765595,-1.2528221280767715,0.7043630924036225,-1.0111950108976142,1.0457090348804778,0.2943069266810885,0.10784154057929277,-0.2500908217150425,1.4923108224719033,-0.34592052530949474,-1.0769942148122535,0.07626792483322653,8.693877551020408,7.0,0.09183673469387756,0.6428571428571429,0.336734693877551,0.42857142857142855,98,92,COMPLETE
96,0.3979591836734694,2026-05-20 21:54:46.602410,2026-05-20 21:54:48.379624,0 days 00:00:01.777214,-1.4880179350996505,-0.9492307840339269,-0.3820565427532654,-0.9623462509686809,-0.009880384038573737,-0.1761474441823085,0.2982992530311712,0.20518548698871386,0.303237007473801,-0.002554151553589963,1.3183257316228825,-0.6631363073849835,-0.5169300994718955,0.43054713199288075,8.5,6.0,0.09183673469387756,0.6530612244897959,0.3979591836734694,0.4897959183673469,98,92,COMPLETE
97,0.3877551020408163,2026-05-20 21:54:48.379778,2026-05-20 21:54:50.156755,0 days 00:00:01.776977,-1.4994565048749813,-0.9809579041806161,-0.7867800083540439,-0.89047647745237,0.0006780523591315112,-0.1453240107696896,0.3210472731110326,0.18093944019622749,0.2707585459228128,0.1594933286253685,1.297199677805528,-0.5211920288160328,-0.47931326013657205,0.8780247827276462,8.224489795918368,5.0,0.08163265306122448,0.6632653061224489,0.3877551020408163,0.5102040816326531,98,92,COMPLETE
98,0.37755102040816324,2026-05-20 21:54:50.156905,2026-05-20 21:54:51.935912,0 days 00:00:01.779007,-1.493163541282614,-0.9423991849692974,-0.7775576557455033,-0.952462385016487,0.11316528496684342,-0.0304695178258228,0.630626290522216,0.20077397200215638,0.28795312752859964,0.009615551438103762,1.2824092683707615,-0.5225730521177763,-0.47569253711566556,0.6943529168694847,8.39795918367347,6.0,0.09183673469387756,0.6530612244897959,0.37755102040816324,0.4897959183673469,98,92,COMPLETE
99,0.3877551020408163,2026-05-20 21:54:51.936066,2026-05-20 21:54:53.720847,0 days 00:00:01.784781,-1.4225833752725405,0.06852082823703351,-0.38378805815912503,-1.0261691702657736,-0.07921298825800155,0.07388707301207242,0.41684867921501617,0.12676808005515527,0.46905505153142263,0.13828866769420978,1.4075706212338135,-0.654202971332466,-0.5755734501374141,0.8741896394758252,8.275510204081632,6.0,0.08163265306122448,0.6632653061224489,0.3877551020408163,0.4897959183673469,98,92,COMPLETE
100,0.19387755102040816,2026-05-20 21:54:53.721007,2026-05-20 21:54:55.501088,0 days 00:00:01.780081,-1.4172613272284365,0.4137829309398543,-0.40410556198589553,-1.040758829940498,-0.12415684210051194,0.0705809830496649,0.4105341210989712,0.16762247531596633,0.220175177415693,0.12674655427476303,-1.4941463778920252,-0.6412545617188692,-0.32463764923500693,0.8819510880253321,10.673469387755102,9.0,0.04081632653061224,0.5612244897959183,0.19387755102040816,0.3163265306122449,98,92,COMPLETE
101,0.40816326530612246,2026-05-20 21:54:55.501244,2026-05-20 21:54:57.276688,0 days 00:00:01.775444,-1.4375963955982802,0.02897711680328579,-0.5238374122376164,-1.1456140285026897,0.034634675333347006,0.179636715612423,0.5461249234069048,0.08834228563008512,0.4732600339184825,0.15233613649098968,1.4025475826479656,-0.2998776705844288,-0.5547992092686544,0.6344664728993983,7.86734693877551,5.0,0.12244897959183673,0.6530612244897959,0.40816326530612246,0.5204081632653061,98,92,COMPLETE
102,0.3877551020408163,2026-05-20 21:54:57.276854,2026-05-20 21:54:59.112358,0 days 00:00:01.835504,-1.1647216849900408,0.23925503658753094,-0.5754811578584962,-1.151885409496614,-0.013811926960087543,0.24646315146706244,0.5574335744249714,-0.15408757715483207,0.45153738849452957,0.18934162915503872,1.4253596087026388,-0.3026212381814888,-0.5627859563516111,0.6044496023180279,7.785714285714286,5.0,0.14285714285714285,0.6836734693877551,0.3877551020408163,0.5102040816326531,98,92,COMPLETE
103,0.37755102040816324,2026-05-20 21:54:59.112518,2026-05-20 21:55:00.890028,0 days 00:00:01.777510,-1.2503422766652719,0.10554546859873423,-0.6434347333344848,-1.1531531395503143,-0.03941274004977058,0.15137151468918836,0.6791458442958972,0.09400253895096879,0.42306653654811877,0.14867416207984985,1.305649998209447,-0.1954343681716651,-0.5544057246268237,0.492653739642649,7.8979591836734695,5.0,0.1326530612244898,0.6530612244897959,0.37755102040816324,0.5102040816326531,98,92,COMPLETE
104,0.37755102040816324,2026-05-20 21:55:00.890180,2026-05-20 21:55:02.666258,0 days 00:00:01.776078,-1.1641988739460527,0.25671774519722723,-0.569300316390346,-1.1197953039451,-0.3668181461290013,-0.1067539131829972,0.5011119309204333,-0.23240221239989434,0.4675685417206142,-0.06735670857052659,1.4127239272911623,-0.31114272359513234,-0.10297915817328035,0.780238680581157,8.081632653061224,6.0,0.12244897959183673,0.673469387755102,0.37755102040816324,0.46938775510204084,98,92,COMPLETE
105,0.3877551020408163,2026-05-20 21:55:02.666410,2026-05-20 21:55:04.446898,0 days 00:00:01.780488,-1.4944788725754885,0.03840630362022113,-0.5452899322506533,-1.2088195699115776,-0.2025477478283061,-0.17159300731076446,0.7886200252390454,-0.16323439266658935,0.5806946752932616,0.04893251733491255,1.2318017327804376,-0.2843161516302699,-0.24598304603568044,0.572630885002795,8.10204081632653,6.0,0.12244897959183673,0.673469387755102,0.3877551020408163,0.4897959183673469,98,92,COMPLETE
106,0.3673469387755102,2026-05-20 21:55:04.447057,2026-05-20 21:55:06.220878,0 days 00:00:01.773821,-1.4676599419207397,0.17549255680823228,-0.6988256918458243,-1.3547576193595883,0.24338048825510328,-0.16232070378081365,0.5058665328458485,-0.16251968780443515,0.3308525981775139,0.03203990371858988,1.2224401812971057,-0.12349154653733468,-0.5948899928500957,0.5926261393469127,7.8061224489795915,6.0,0.11224489795918367,0.7142857142857143,0.3673469387755102,0.4897959183673469,98,92,COMPLETE
