episode_id,step,player_idx,launch_idx,n_players,n_planets,n_fleets,pro_src_id,pro_target_id,pro_ships,pro_angle,pro_action_type,pro_target_owner,pro_target_priority,pro_target_zone,pro_rank_in_targets,n_targets,heur_top_target_id,heur_top_priority,heur_top1,heur_top3,heur_top5,heur_top10,heur_n_moves,heur_action_src_id,heur_action_target_id,heur_action_type,heur_action_ships,src_match,target_match,type_match,heur_idle,error,phase,final_reward,sanity_owner_match,sanity_ship_match,sanity_fleet_count_match,sanity_n_planets_compared,proj_owner_accuracy,proj_active_accuracy,proj_n_active,proj_horizon
76057451,286,1,7,2,28,127,22,17,4,1.9042,enemy,0,0.477,priority_target,3.0,13,10.0,1.1551,False,True,True,True,0,,,,,False,False,False,True,,0.6245,-1.0,,,,,,,,
76057451,367,1,0,2,32,24,9,18,68,0.2939,enemy,0,-0.1483,priority_target,5.0,15,21.0,0.9272,False,False,True,True,2,9.0,8.0,enemy,59.0,True,False,True,False,,0.8013,-1.0,,,,,,,,
76059391,68,3,0,4,32,15,23,0,10,1.574,neutral,-1,-0.8818,hard_far,7.0,10,4.0,0.4461,False,False,False,True,0,,,,,False,False,False,True,,0.6182,1.0,,,,,,,,
76063562,56,0,0,4,40,15,24,1,18,1.813,enemy,1,1.7332,priority_target,4.0,31,15.0,2.7851,False,False,True,True,8,22.0,1.0,enemy,22.0,False,True,True,False,,0.2523,-1.0,1.0,1.0,True,40.0,,,,
76063562,127,1,0,4,36,47,21,33,12,3.2812,reinforce,1,0.0934,easy_target,17.0,33,3.0,1.7595,False,False,False,False,1,11.0,33.0,reinforce,24.0,False,True,True,False,,0.5721,-1.0,,,,,,,,
76063562,116,2,0,4,36,41,16,14,8,-1.3773,reinforce,2,-0.2061,bastion,,14,15.0,0.8369,False,False,False,False,7,25.0,13.0,enemy,84.0,False,False,False,False,,0.5225,1.0,,,,,,,,
76063621,152,2,1,4,32,22,16,13,140,3.7699,enemy,3,-2.2861,periphery,13.0,14,26.0,0.8583,False,False,False,False,4,15.0,26.0,reinforce,67.0,False,False,False,False,,0.3046,1.0,,,,,,,,
76063621,89,2,0,4,28,20,16,4,55,5.9341,reinforce,2,1.191,contested,,19,26.0,1.2753,False,False,False,False,6,13.0,16.0,reinforce,92.0,False,False,True,False,,0.1784,1.0,,,,,,,,
76066636,253,2,1,4,40,8,16,38,109,-2.2001,neutral,-1,,,,1,15.0,1.057,False,False,False,False,2,33.0,17.0,reinforce,734.0,False,False,False,False,,0.9036,1.0,,,,,,,,
76066636,51,2,0,4,40,24,14,29,45,2.8254,neutral,-1,-0.05,hard_far,12.0,27,1.0,1.6628,False,False,False,False,2,14.0,21.0,enemy,29.0,True,False,False,False,,0.1821,1.0,,,,,,,,
76066636,170,2,3,4,40,21,29,17,5,-0.3536,reinforce,2,-1.2069,rear,,4,14.0,0.0537,False,False,False,False,0,,,,,False,False,False,True,,0.6071,1.0,,,,,,,,
76071073,120,1,3,2,24,42,11,6,20,0.0285,reinforce,1,1.479,frontline,,1,2.0,0.527,False,False,False,False,2,23.0,2.0,neutral,22.0,False,False,False,False,,0.9524,1.0,,,,,,,,
76071285,111,1,0,4,28,33,26,3,23,-1.9502,enemy,3,0.8724,priority_target,3.0,23,22.0,2.6479,False,True,True,True,5,26.0,15.0,enemy,13.0,True,False,True,False,,0.681,-1.0,,,,,,,,
76071285,112,2,0,4,28,32,14,9,9,-2.949,enemy,1,1.1747,contested,1.0,10,9.0,1.1747,True,True,True,True,4,4.0,2.0,reinforce,283.0,False,False,False,False,,0.6871,1.0,1.0,1.0,True,28.0,,,,
76083186,61,1,0,4,32,15,9,21,31,-2.7056,enemy,3,0.706,contested,4.0,21,4.0,2.878,False,False,True,True,2,0.0,4.0,neutral,36.0,False,False,False,False,,0.3588,-1.0,,,,,,,,
76083186,21,1,1,4,28,2,9,5,59,-2.9482,neutral,-1,1.5803,priority_target,2.0,25,20.0,1.9167,False,True,True,True,0,,,,,False,False,False,True,,0.1235,-1.0,,,,,,,,
76086202,36,0,0,4,28,17,14,8,26,0.7022,neutral,-1,0.2974,contested,,21,24.0,2.0475,False,False,False,False,1,1.0,26.0,enemy,16.0,False,False,False,False,,0.2278,-1.0,,,,,,,,
76086202,25,0,0,4,28,13,0,7,16,-2.4749,neutral,-1,-1.7199,hard_far,20.0,22,24.0,2.6965,False,False,False,False,4,14.0,6.0,neutral,16.0,False,False,True,False,,0.1582,-1.0,,,,,,,,
76086202,55,0,0,4,32,23,3,15,53,0.1606,enemy,3,1.3367,contested,1.0,19,15.0,1.3367,True,True,True,True,0,,,,,False,False,False,True,,0.3481,-1.0,,,,,,,,
76089271,117,0,1,2,24,31,9,8,12,-0.2134,reinforce,0,0.4509,frontline,,17,15.0,1.4033,False,False,False,False,0,,,,,False,False,False,True,,0.7905,-1.0,,,,,,,,
76089271,72,1,1,2,28,21,11,5,23,1.2541,enemy,0,-1.2987,hard_far,11.0,15,14.0,1.324,False,False,False,False,3,17.0,26.0,reinforce,30.0,False,False,False,False,,0.4865,1.0,,,,,,,,
76093064,57,0,1,2,36,35,22,10,18,-0.7068,neutral,-1,-1.5795,priority_target,12.0,13,23.0,0.738,False,False,False,False,2,34.0,16.0,reinforce,56.0,False,False,False,False,,0.4222,-1.0,,,,,,,,
76096057,87,3,1,4,36,33,7,29,17,1.4754,reinforce,3,0.1535,frontline,,25,26.0,2.8268,False,False,False,False,2,24.0,12.0,reinforce,14.0,False,False,True,False,,0.4555,-1.0,,,,,,,,
76109496,96,0,1,2,28,23,16,2,50,-1.3949,enemy,1,2.3886,frontline,,15,9.0,0.195,False,False,False,False,0,,,,,False,False,False,True,,0.2623,-1.0,1.0,1.0,True,28.0,0.4286,0.2857,7.0,200.0
76109496,161,1,1,2,32,32,27,10,6,-1.182,neutral,-1,0.9448,contested,3.0,18,3.0,1.7925,False,True,True,True,2,19.0,3.0,reinforce,11.0,False,False,False,False,,0.4399,1.0,,,,,,,,
76109496,345,1,0,2,28,9,14,5,23,2.261,enemy,0,-0.2063,hard_far,1.0,3,5.0,-0.2063,True,True,True,True,2,18.0,0.0,reinforce,237.0,False,False,False,False,,0.9426,1.0,,,,,,,,
76109496,277,1,0,2,32,40,2,8,28,1.552,enemy,0,-0.1696,contested,,11,17.0,1.4722,False,False,False,False,6,22.0,24.0,enemy,68.0,False,False,True,False,,0.7568,1.0,,,,,,,,
76117280,99,0,0,4,32,23,17,29,26,-0.443,reinforce,0,-0.0391,rear,,17,20.0,1.7487,False,False,False,False,6,28.0,10.0,enemy,28.0,False,False,False,False,,0.5964,1.0,,,,,,,,
76117280,146,0,0,4,32,12,31,11,21,-2.184,enemy,3,1.1998,easy_target,1.0,5,11.0,1.1998,True,True,True,True,1,0.0,8.0,neutral,35.0,False,False,False,False,,0.8795,1.0,,,,,,,,
76123767,106,2,0,4,32,28,15,8,10,-0.0987,neutral,-1,-0.2996,hard_far,6.0,15,5.0,1.4336,False,False,False,True,0,,,,,False,False,False,True,,0.4818,1.0,,,,,,,,
76123767,93,1,0,4,32,35,16,26,10,2.7321,reinforce,1,4.6993,easy_target,1.0,27,26.0,4.6993,True,True,True,True,1,16.0,12.0,neutral,16.0,True,False,False,False,,0.4227,-1.0,,,,,,,,
76126728,173,1,0,4,28,28,17,4,4,0.8746,reinforce,1,2.9595,frontline,,1,12.0,-1.4845,False,False,False,False,1,16.0,27.0,neutral,45.0,False,False,False,False,,0.8122,1.0,,,,,,,,
76126831,180,0,1,4,36,61,35,10,1,-0.127,reinforce,0,0.4853,isolated,,0,,,False,False,False,False,2,8.0,33.0,reinforce,318.0,False,False,True,False,,0.9524,1.0,,,,,,,,
76126831,28,2,0,4,32,12,2,18,2,1.0863,neutral,-1,2.6612,easy_target,1.0,28,18.0,2.6612,True,True,True,True,1,10.0,18.0,neutral,5.0,False,True,True,False,,0.1481,-1.0,1.0,1.0,True,32.0,,,,
76126831,101,0,0,4,32,33,4,24,15,-2.3019,enemy,3,-0.6032,periphery,6.0,17,17.0,1.9425,False,False,False,True,2,0.0,16.0,reinforce,12.0,False,False,False,False,,0.5344,1.0,,,,,,,,
76132264,113,3,0,4,28,25,22,7,33,2.8637,enemy,2,1.0227,priority_target,3.0,24,11.0,2.0547,False,True,True,True,0,,,,,False,False,False,True,,0.4449,-1.0,,,,,,,,
76132264,147,2,1,4,28,41,26,18,21,0.81,reinforce,2,0.0543,contested,,22,14.0,2.1965,False,False,False,False,0,,,,,False,False,False,True,,0.5787,-1.0,,,,,,,,
76132264,170,0,0,4,32,98,4,11,18,-2.2432,neutral,-1,2.3156,easy_target,1.0,3,11.0,2.3156,True,True,True,True,2,22.0,8.0,neutral,6.0,False,False,True,False,,0.6693,1.0,,,,,,,,
76134185,156,3,0,4,36,4,7,34,21,0.8789,neutral,-1,,,,21,5.0,1.0873,False,False,False,False,2,25.0,9.0,enemy,82.0,False,False,False,False,,0.3126,-1.0,,,,,,,,
76134185,135,3,0,4,32,20,11,21,13,0.8071,enemy,0,0.4428,contested,7.0,24,29.0,2.7652,False,False,False,True,5,31.0,11.0,reinforce,71.0,False,False,False,False,,0.2705,-1.0,,,,,,,,
76134185,123,0,0,4,32,32,21,25,21,-1.0236,reinforce,0,1.8172,easy_target,1.0,12,25.0,1.8172,True,True,True,True,1,21.0,25.0,reinforce,24.0,True,True,True,False,,0.2465,1.0,,,,,,,,
76135954,131,1,0,2,24,7,1,16,49,-0.1821,reinforce,1,0.7078,mid,,2,9.0,0.3294,False,False,False,False,2,13.0,17.0,reinforce,151.0,False,False,True,False,,0.9776,1.0,,,,,,,,
76140744,85,3,0,4,32,23,15,14,12,2.7474,enemy,1,-0.1444,mid,,22,18.0,1.6317,False,False,False,False,2,7.0,20.0,enemy,36.0,False,False,True,False,,0.3058,-1.0,,,,,,,,
76140744,251,2,1,4,36,22,23,9,20,1.71,enemy,1,-1.4881,hard_far,5.0,7,16.0,1.0024,False,False,True,True,0,,,,,False,False,False,True,,0.9029,1.0,1.0,1.0,True,36.0,,,,
76140744,133,2,2,4,32,24,17,12,46,-2.0563,reinforce,2,-1.0736,rear,,17,26.0,2.0745,False,False,False,False,3,10.0,6.0,reinforce,16.0,False,False,True,False,,0.4784,1.0,,,,,,,,
76140744,129,2,0,4,32,32,8,0,20,3.0383,enemy,1,1.4327,priority_target,2.0,18,3.0,2.1317,False,True,True,True,2,8.0,0.0,enemy,8.0,True,True,True,False,,0.464,1.0,,,,,,,,
76140744,19,1,0,4,32,8,5,16,16,-0.4516,neutral,-1,1.6416,easy_target,2.0,26,12.0,1.8616,False,True,True,True,0,,,,,False,False,False,True,,0.0683,-1.0,,,,,,,,
76147844,93,3,0,4,24,45,6,1,12,2.5523,reinforce,3,-0.0249,frontline,,3,15.0,1.0697,False,False,False,False,0,,,,,False,False,False,True,,0.823,1.0,,,,,,,,
76147844,69,3,0,4,28,40,8,16,39,1.9062,enemy,0,-0.1471,hard_far,6.0,11,14.0,1.6244,False,False,False,True,1,13.0,8.0,reinforce,45.0,False,False,False,False,,0.6106,1.0,,,,,,,,
76151155,132,1,0,2,28,38,7,9,35,1.7501,enemy,0,-0.9005,isolated,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.7253,1.0,,,,,,,,
76155798,65,1,0,2,32,27,3,27,25,1.7914,enemy,0,0.9465,priority_target,3.0,19,12.0,1.6381,False,True,True,True,3,26.0,10.0,neutral,53.0,False,False,False,False,,0.4483,-1.0,,,,,,,,
76156832,87,1,0,4,36,19,34,32,22,-0.8985,enemy,3,-1.5823,periphery,23.0,25,15.0,2.0973,False,False,False,False,2,23.0,1.0,reinforce,15.0,False,False,False,False,,0.2597,-1.0,,,,,,,,
76157049,240,3,0,4,24,23,13,9,20,1.5619,reinforce,3,-0.2011,bastion,,6,12.0,1.3397,False,False,False,False,3,6.0,0.0,enemy,103.0,False,False,False,False,,0.8136,1.0,,,,,,,,
76157049,182,3,0,4,24,29,15,4,36,0.7833,enemy,0,0.2583,contested,1.0,7,4.0,0.2583,True,True,True,True,0,,,,,False,False,False,True,,0.6169,1.0,1.0,0.8333,False,24.0,,,,
76157049,117,3,0,4,24,29,11,2,83,-0.3036,reinforce,3,0.7663,frontline,,16,14.0,1.5548,False,False,False,False,3,9.0,21.0,reinforce,11.0,False,False,True,False,,0.3966,1.0,,,,,,,,
76157049,133,3,0,4,24,23,2,18,86,0.3492,reinforce,3,0.2607,contested,,13,12.0,1.1153,False,False,False,False,5,23.0,7.0,reinforce,33.0,False,False,True,False,,0.4508,1.0,,,,,,,,
76161698,124,2,0,4,20,4,2,11,108,-3.0862,enemy,3,0.0766,isolated,,17,18.0,2.3484,False,False,False,False,2,10.0,18.0,neutral,11.0,False,False,False,False,,0.2485,-1.0,,,,,,,,
76161698,463,1,0,4,24,20,23,9,27,3.0222,reinforce,1,-0.7416,isolated,,6,6.0,3.251,False,False,False,False,4,9.0,3.0,enemy,265.0,False,False,False,False,,0.9279,1.0,,,,,,,,
76161698,205,2,0,4,20,9,2,0,757,1.2492,enemy,0,-1.5973,hard_far,17.0,18,2.0,4.1781,False,False,False,False,4,10.0,2.0,reinforce,538.0,False,False,False,False,,0.4108,-1.0,,,,,,,,
76176665,138,0,11,2,28,438,15,19,3,1.0162,reinforce,0,-0.2738,mid,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.9452,1.0,,,,,,,,
76176665,120,0,9,2,28,252,17,11,7,-2.2066,reinforce,0,-0.3549,isolated,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.8219,1.0,,,,,,,,
76176665,99,0,6,2,28,105,16,14,2,-0.2256,reinforce,0,0.3981,frontline,,4,19.0,1.2353,False,False,False,False,1,18.0,15.0,reinforce,29.0,False,False,True,False,,0.6781,1.0,,,,,,,,
76177692,134,1,4,4,28,55,9,1,10,1.5176,reinforce,1,-0.5491,bastion,,5,12.0,1.2601,False,False,False,False,4,20.0,4.0,reinforce,101.0,False,False,True,False,,0.9054,1.0,,,,,,,,
76193676,75,1,0,4,36,21,29,22,12,0.022,enemy,3,0.9202,priority_target,5.0,26,28.0,2.4735,False,False,True,True,0,,,,,False,False,False,True,,0.4213,-1.0,1.0,1.0,True,36.0,,,,
76195833,143,3,0,4,24,33,21,9,52,2.1804,reinforce,3,0.5825,frontline,,1,1.0,2.5315,False,False,False,False,2,23.0,1.0,enemy,136.0,False,False,False,False,,0.9408,1.0,,,,,,,,
76198576,80,0,0,4,24,17,3,11,21,2.2434,enemy,3,2.7884,easy_target,1.0,11,11.0,2.7884,True,True,True,True,2,3.0,8.0,enemy,22.0,True,False,True,False,,0.5926,-1.0,,,,,,,,
76201225,95,1,1,2,28,36,25,17,5,2.3177,enemy,0,-0.9901,hard_far,11.0,19,25.0,0.7908,False,False,False,False,1,13.0,6.0,reinforce,29.0,False,False,False,False,,0.5135,-1.0,,,,,,,,
76202954,111,1,0,2,32,69,28,18,60,-1.6475,reinforce,1,0.3037,frontline,,9,0.0,0.8823,False,False,False,False,7,16.0,0.0,neutral,49.0,False,False,False,False,,0.9407,1.0,,,,,,,,
76202954,100,1,1,2,32,67,13,16,289,0.98,reinforce,1,-0.3997,isolated,,11,5.0,0.4541,False,False,False,False,7,13.0,21.0,reinforce,386.0,True,False,True,False,,0.8475,1.0,,,,,,,,
76202954,31,0,0,2,32,9,24,17,16,2.5058,neutral,-1,1.1288,easy_target,4.0,26,24.0,2.6496,False,False,True,True,4,20.0,17.0,neutral,16.0,False,True,True,False,,0.2627,-1.0,,,,,,,,
76205493,116,3,0,4,28,48,19,17,10,1.6156,reinforce,3,-1.2245,periphery,9.0,15,26.0,1.4223,False,False,False,True,1,5.0,17.0,reinforce,46.0,False,True,True,False,,0.5714,1.0,,,,,,,,
76205493,155,3,1,4,32,64,26,14,16,-0.3106,reinforce,3,-0.3114,bastion,,9,6.0,2.4358,False,False,False,False,3,27.0,15.0,reinforce,18.0,False,False,True,False,,0.7635,1.0,,,,,,,,
76207317,47,0,0,4,24,9,17,22,23,-0.1168,enemy,2,1.2437,easy_target,4.0,17,1.0,2.6421,False,False,True,True,1,14.0,17.0,reinforce,8.0,False,False,False,False,,0.3672,-1.0,,,,,,,,
76216031,124,0,3,4,24,172,11,17,19,1.8347,reinforce,0,-0.6415,mid,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.9538,1.0,1.0,0.9583,False,24.0,,,,
76224773,273,3,0,4,36,4,2,26,10,3.0483,reinforce,3,0.1699,frontline,,5,19.0,0.6311,False,False,False,False,6,11.0,30.0,reinforce,348.0,False,False,True,False,,0.5471,1.0,,,,,,,,
76224773,113,0,1,4,32,9,29,15,19,-2.2953,enemy,3,-1.4681,hard_far,22.0,25,12.0,2.1051,False,False,False,False,5,8.0,12.0,reinforce,25.0,False,False,False,False,,0.2265,-1.0,,,,,,,,
76227451,76,0,1,2,40,73,0,22,102,-1.3434,enemy,1,-1.1172,periphery,13.0,21,1.0,2.8342,False,False,False,False,0,,,,,False,False,False,True,,0.3207,1.0,,,,,,,,
76227451,142,0,1,2,36,85,20,4,7,-1.0968,reinforce,0,-0.7335,isolated,,12,3.0,0.0222,False,False,False,False,3,29.0,7.0,neutral,64.0,False,False,False,False,,0.5992,1.0,,,,,,,,
76227620,86,0,1,4,28,37,4,21,62,-2.1673,enemy,2,-2.7946,priority_target,21.0,21,8.0,2.4013,False,False,False,False,3,4.0,8.0,neutral,65.0,True,False,False,False,,0.2945,-1.0,,,,,,,,
76227620,74,2,0,4,32,25,19,31,72,-2.3248,neutral,-1,,,,21,8.0,2.1235,False,False,False,False,2,19.0,1.0,enemy,50.0,True,False,False,False,,0.2534,1.0,,,,,,,,
76240675,157,3,1,4,40,28,36,4,12,0.9574,reinforce,3,0.0799,bastion,,26,8.0,2.6737,False,False,False,False,9,4.0,0.0,reinforce,243.0,False,False,True,False,,0.3146,-1.0,,,,,,,,
76240675,284,1,3,4,36,28,8,3,12,-2.18,enemy,0,2.069,contested,2.0,19,13.0,2.2494,False,True,True,True,3,15.0,8.0,reinforce,7.0,False,False,False,False,,0.5691,1.0,,,,,,,,
76240675,67,1,0,4,40,18,21,13,11,-1.8389,reinforce,1,1.9433,easy_target,3.0,28,3.0,2.3215,False,True,True,True,10,21.0,13.0,reinforce,10.0,True,True,True,False,,0.1343,1.0,,,,,,,,
76240675,392,1,0,4,36,20,29,4,98,1.093,reinforce,1,0.1486,isolated,,7,25.0,0.5612,False,False,False,False,2,7.0,4.0,reinforce,598.0,False,True,True,False,,0.7856,1.0,1.0,1.0,True,36.0,,,,
76241304,82,0,1,4,44,29,29,37,16,-0.6397,enemy,1,1.0186,easy_target,5.0,31,35.0,2.5557,False,False,True,True,3,1.0,37.0,enemy,16.0,False,True,True,False,,0.2939,-1.0,,,,,,,,
76241304,64,1,0,4,44,26,1,9,34,0.1291,enemy,0,-0.2061,mid,,34,26.0,3.1466,False,False,False,False,2,5.0,37.0,reinforce,14.0,False,False,False,False,,0.2294,-1.0,,,,,,,,
76241304,131,3,0,4,40,27,29,37,26,-0.6397,reinforce,3,2.1878,easy_target,2.0,27,35.0,2.8376,False,True,True,True,3,29.0,37.0,reinforce,20.0,True,True,True,False,,0.4695,-1.0,,,,,,,,
76241304,110,2,1,4,40,31,32,7,17,-2.2452,reinforce,2,1.2621,contested,2.0,27,21.0,1.6893,False,True,True,True,2,32.0,7.0,reinforce,20.0,True,True,True,False,,0.3943,1.0,,,,,,,,
76242405,62,1,0,2,36,33,2,18,53,1.8153,enemy,0,-0.5795,priority_target,7.0,15,30.0,1.2008,False,False,False,True,0,,,,,False,False,False,True,,0.3974,-1.0,,,,,,,,
76247232,115,0,0,4,24,16,20,11,33,-3.072,reinforce,0,0.5055,contested,,21,7.0,2.1449,False,False,False,False,4,20.0,7.0,neutral,25.0,True,False,False,False,,0.7325,-1.0,,,,,,,,
76247605,108,0,1,4,32,52,23,11,25,1.9144,enemy,1,2.2516,priority_target,1.0,22,11.0,2.2516,True,True,True,True,1,23.0,9.0,reinforce,72.0,True,False,False,False,,0.4538,1.0,,,,,,,,
76249460,124,0,1,2,36,36,29,32,23,-1.7518,reinforce,0,-0.6205,priority_target,15.0,28,35.0,2.9136,False,False,False,False,4,15.0,27.0,reinforce,28.0,False,False,True,False,,0.6739,-1.0,,,,,,,,
76255902,31,1,1,2,36,13,7,27,2,2.7732,reinforce,1,-1.0992,rear,,33,15.0,1.5175,False,False,False,False,1,3.0,35.0,neutral,30.0,False,False,False,False,,0.1867,1.0,,,,,,,,
76255902,61,1,4,2,40,38,7,27,2,2.7732,reinforce,1,-0.7569,rear,,28,6.0,1.4636,False,False,False,False,3,11.0,0.0,enemy,21.0,False,False,False,False,,0.3675,1.0,1.0,1.0,True,40.0,,,,
76255902,145,1,1,2,36,133,9,8,29,-0.5535,reinforce,1,0.8676,frontline,,11,32.0,2.2728,False,False,False,False,2,24.0,25.0,reinforce,5.0,False,False,True,False,,0.8735,1.0,,,,,,,,
76257210,152,0,3,4,36,28,14,20,412,0.459,reinforce,0,-0.3977,mid,,0,,,False,False,False,False,4,3.0,20.0,reinforce,29.0,False,True,True,False,,0.7525,1.0,,,,,,,,
76257210,157,0,3,4,36,27,13,28,58,1.6309,reinforce,0,-0.1537,frontline,,0,,,False,False,False,False,5,21.0,25.0,reinforce,525.0,False,False,True,False,,0.7772,1.0,,,,,,,,
76257210,192,0,2,4,32,29,5,21,242,0.1704,reinforce,0,-0.4152,mid,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.9505,1.0,,,,,,,,
76259847,73,0,1,2,40,26,27,15,10,-0.8816,reinforce,0,-0.2741,bastion,,15,21.0,0.9494,False,False,False,False,0,,,,,False,False,False,True,,0.3578,1.0,,,,,,,,
76259847,163,1,1,2,40,47,7,14,4,0.8486,enemy,0,-0.4793,periphery,14.0,26,3.0,4.0146,False,False,False,False,2,35.0,3.0,reinforce,4.0,False,False,False,False,,0.799,-1.0,,,,,,,,
76276130,173,1,1,4,32,62,1,23,11,-0.5647,reinforce,1,0.29,frontline,,19,7.0,2.3333,False,False,False,False,2,3.0,8.0,enemy,20.0,False,False,False,False,,0.3467,1.0,,,,,,,,
76276130,211,0,0,4,28,32,4,5,13,2.6086,enemy,1,0.794,periphery,3.0,17,0.0,1.5115,False,True,True,True,2,14.0,8.0,reinforce,9.0,False,False,False,False,,0.4228,-1.0,,,,,,,,
76276130,416,1,0,4,28,37,25,20,12,-0.3401,reinforce,1,0.697,contested,,4,21.0,0.4414,False,False,False,False,5,13.0,3.0,reinforce,36.0,False,False,True,False,,0.8337,1.0,,,,,,,,
76281340,15,3,0,4,28,7,15,6,6,-0.5386,neutral,-1,1.885,easy_target,1.0,24,6.0,1.885,True,True,True,True,2,27.0,22.0,neutral,13.0,False,False,True,False,,0.0711,1.0,1.0,1.0,True,28.0,,,,
76282382,95,3,0,4,28,17,14,25,24,1.885,enemy,0,-0.7172,periphery,6.0,9,12.0,0.5894,False,False,False,True,0,,,,,False,False,False,True,,0.1904,1.0,,,,,,,,
76287943,165,2,0,4,40,14,14,10,154,-1.2123,enemy,3,0.6056,hard_far,7.0,27,20.0,3.4135,False,False,False,True,4,12.0,8.0,reinforce,6.0,False,False,False,False,,0.4728,-1.0,,,,,,,,
76293330,93,3,3,4,24,13,7,3,32,2.9268,enemy,1,1.1909,easy_target,2.0,16,20.0,3.1522,False,True,True,True,2,7.0,11.0,reinforce,36.0,True,False,False,False,,0.5602,-1.0,,,,,,,,
76296024,283,3,0,4,28,53,3,22,15,1.5275,reinforce,3,-0.1528,frontline,,2,8.0,0.1375,False,False,False,False,0,,,,,False,False,False,True,,0.8899,1.0,,,,,,,,
76296024,134,2,1,4,28,21,16,6,6,-0.2078,enemy,3,1.3096,easy_target,3.0,24,2.0,2.3077,False,True,True,True,2,13.0,2.0,enemy,61.0,False,False,True,False,,0.4214,-1.0,,,,,,,,
76296024,313,3,1,4,28,54,0,3,15,-1.7059,reinforce,3,0.7636,isolated,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.9843,1.0,,,,,,,,
76296024,160,3,1,4,32,17,12,24,14,-2.429,reinforce,3,-1.3659,rear,,14,3.0,1.4098,False,False,False,False,0,,,,,False,False,False,True,,0.5031,1.0,,,,,,,,
76296024,279,3,1,4,32,52,21,28,14,1.8793,neutral,-1,,,,5,1.0,0.6813,False,False,False,False,2,5.0,1.0,reinforce,41.0,False,False,False,False,,0.8774,1.0,,,,,,,,
76296024,139,3,0,4,28,27,25,9,34,2.5251,enemy,1,-2.1769,hard_far,16.0,16,17.0,2.5589,False,False,False,False,0,,,,,False,False,False,True,,0.4371,1.0,,,,,,,,
76303822,162,0,0,4,24,9,15,7,92,-0.2561,neutral,-1,1.8436,priority_target,1.0,12,7.0,1.8436,True,True,True,True,1,4.0,12.0,reinforce,22.0,False,False,False,False,,0.5978,-1.0,1.0,1.0,True,24.0,,,,
76312376,75,1,1,2,36,29,10,11,14,2.6942,reinforce,1,-1.0788,rear,,15,18.0,1.9285,False,False,False,False,0,,,,,False,False,False,True,,0.6148,1.0,,,,,,,,
76312376,114,1,0,2,32,11,26,29,10,2.1779,reinforce,1,0.0823,contested,5.0,5,5.0,1.7087,False,False,True,True,1,13.0,29.0,reinforce,6.0,False,True,True,False,,0.9344,1.0,,,,,,,,
76319914,39,1,0,2,32,12,15,22,22,0.0907,neutral,-1,1.8852,priority_target,2.0,24,1.0,2.1667,False,True,True,True,2,3.0,19.0,reinforce,61.0,False,False,False,False,,0.3333,-1.0,,,,,,,,
76319914,93,0,6,2,32,131,14,9,7,2.366,neutral,-1,-1.3655,rear,,4,12.0,2.867,False,False,False,False,1,7.0,9.0,neutral,101.0,False,True,True,False,,0.7949,1.0,,,,,,,,
76319914,90,0,4,2,32,106,6,1,16,2.4029,reinforce,0,0.1438,isolated,,6,12.0,2.5833,False,False,False,False,3,7.0,5.0,reinforce,101.0,False,False,True,False,,0.7692,1.0,,,,,,,,
76319914,96,0,14,2,32,151,20,28,5,0.3685,reinforce,0,-1.2502,rear,,1,24.0,1.1911,False,False,False,False,2,12.0,22.0,reinforce,12.0,False,False,True,False,,0.8205,1.0,,,,,,,,
76324976,116,0,0,2,32,16,27,8,22,0.5144,neutral,-1,0.4666,hard_far,5.0,14,18.0,1.4217,False,False,True,True,7,12.0,28.0,reinforce,18.0,False,False,False,False,,0.7532,1.0,,,,,,,,
76324976,95,0,0,2,32,14,23,16,59,-0.2643,reinforce,0,0.2021,mid,,15,31.0,1.0872,False,False,False,False,4,4.0,22.0,reinforce,18.0,False,False,True,False,,0.6169,1.0,,,,,,,,
76334869,28,3,0,4,20,14,7,17,58,1.5413,enemy,1,-1.7245,periphery,15.0,16,19.0,0.9149,False,False,False,False,2,11.0,1.0,enemy,47.0,False,False,True,False,,0.1129,1.0,,,,,,,,
76334869,152,1,0,4,24,25,15,17,10,1.785,reinforce,1,-0.8461,mid,,13,7.0,1.945,False,False,False,False,2,15.0,3.0,reinforce,15.0,True,False,True,False,,0.6129,-1.0,1.0,1.0,True,24.0,,,,
76336072,117,3,1,4,28,12,22,26,32,1.3684,reinforce,3,-0.3416,frontline,,8,1.0,0.2402,False,False,False,False,2,26.0,20.0,reinforce,49.0,False,False,True,False,,0.854,1.0,,,,,,,,
76338445,53,0,1,2,32,22,15,2,68,-1.7482,enemy,1,1.2625,contested,1.0,19,2.0,1.2625,True,True,True,True,1,15.0,6.0,neutral,47.0,True,False,False,False,,0.1893,1.0,,,,,,,,
76353192,59,1,0,2,24,76,3,17,43,-0.2779,reinforce,1,0.1657,contested,,12,12.0,1.5646,False,False,False,False,2,13.0,6.0,reinforce,23.0,False,False,True,False,,0.285,-1.0,,,,,,,,
