episode_id,player_idx,n_steps,final_label,method,argmax_rel,max_dv
76195833,1,153,0,smooth_k5,0.0,0.05426152000000001
76195833,1,153,0,smooth_k15,0.6821192052980133,0.0179161226666667
76195833,1,153,0,k5_drop10pct,0.5562913907284768,0.03897725000000002
76195833,1,153,0,k5_drop20pct,0.5562913907284768,0.03897725000000002
76195833,2,153,0,raw,0.12582781456953643,0.09874108999999998
76195833,2,153,0,smooth_k5,0.006622516556291391,0.052852232
76195833,2,153,0,smooth_k15,0.0,0.01840744666666666
76195833,2,153,0,k5_drop10pct,0.11920529801324503,0.039409026000000014
76195833,2,153,0,k5_drop20pct,0.2847682119205298,0.022250770000000003
76195833,3,153,1,raw,0.6225165562913907,0.43065895
76195833,3,153,1,smooth_k5,0.9933774834437086,0.19748249000000018
76195833,3,153,1,smooth_k15,0.9602649006622517,0.06582749666666665
76195833,3,153,1,k5_drop10pct,0.5894039735099338,0.09132373999999999
76195833,3,153,1,k5_drop20pct,0.5894039735099338,0.09132373999999999
76216031,0,131,1,raw,0.6356589147286822,0.24681113000000005
76216031,0,131,1,smooth_k5,0.9922480620155039,0.19748249000000018
76216031,0,131,1,smooth_k15,0.9922480620155039,0.0658218106666667
76216031,0,131,1,k5_drop10pct,0.6356589147286822,0.09594946000000004
76216031,0,131,1,k5_drop20pct,0.6356589147286822,0.09594946000000004
76216031,1,131,0,raw,0.2868217054263566,0.19990040000000003
76216031,1,131,0,smooth_k5,0.40310077519379844,0.053557487999999986
76216031,1,131,0,smooth_k15,0.046511627906976744,0.020891379999999987
76216031,1,131,0,k5_drop10pct,0.40310077519379844,0.053557487999999986
76216031,1,131,0,k5_drop20pct,0.40310077519379844,0.053557487999999986
76216031,2,131,0,raw,0.24031007751937986,0.11526154000000001
76216031,2,131,0,smooth_k5,0.007751937984496124,0.05232359200000003
76216031,2,131,0,smooth_k15,0.0,0.02020902799999999
76216031,2,131,0,k5_drop10pct,0.3333333333333333,0.02909826239999999
76216031,2,131,0,k5_drop20pct,0.3333333333333333,0.02909826239999999
76216031,3,131,0,raw,0.17054263565891473,0.16390316
76216031,3,131,0,smooth_k5,0.007751937984496124,0.05232359200000003
76216031,3,131,0,smooth_k15,0.24031007751937986,0.022293696
76216031,3,131,0,k5_drop10pct,0.20155038759689922,0.05228433199999996
76216031,3,131,0,k5_drop20pct,0.20155038759689922,0.05228433199999996
76240663,0,214,0,raw,0.2169811320754717,0.14746041
76240663,0,214,0,smooth_k5,0.0,0.05357642800000001
76240663,0,214,0,smooth_k15,0.02830188679245283,0.018088022666666675
76240663,0,214,0,k5_drop10pct,0.13679245283018868,0.04539895800000002
76240663,0,214,0,k5_drop20pct,0.22641509433962265,0.03668353799999999
76240663,1,214,1,raw,0.36792452830188677,0.321271
76240663,1,214,1,smooth_k5,0.9952830188679245,0.19748249000000018
76240663,1,214,1,smooth_k15,0.9716981132075472,0.06582749666666665
76240663,1,214,1,k5_drop10pct,0.25471698113207547,0.09298498599999994
76240663,1,214,1,k5_drop20pct,0.25471698113207547,0.09298498599999994
76240663,2,214,0,raw,0.30660377358490565,0.297265893
76240663,2,214,0,smooth_k5,0.0,0.05357642800000001
76240663,2,214,0,smooth_k15,0.37264150943396224,0.021129573999999984
76240663,2,214,0,k5_drop10pct,0.29245283018867924,0.051718712599999994
76240663,2,214,0,k5_drop20pct,0.29245283018867924,0.051718712599999994
76240663,3,214,0,raw,0.07547169811320754,0.06831623
76240663,3,214,0,smooth_k5,0.0047169811320754715,0.05399661599999997
76240663,3,214,0,smooth_k15,0.014150943396226415,0.01838421600000001
76240663,3,214,0,k5_drop10pct,0.12264150943396226,0.013608852800000001
76240663,3,214,0,k5_drop20pct,0.3443396226415094,0.0007175027000000007
76296024,0,319,0,raw,0.5394321766561514,0.20996396
76296024,0,319,0,smooth_k5,0.5678233438485805,0.05658293199999992
76296024,0,319,0,smooth_k15,0.5646687697160884,0.033848344666666697
76296024,0,319,0,k5_drop10pct,0.5678233438485805,0.05658293199999992
76296024,0,319,0,k5_drop20pct,0.5678233438485805,0.05658293199999992
76296024,1,319,0,raw,0.6498422712933754,0.20915890000000004
76296024,1,319,0,smooth_k5,0.8675078864353313,0.05972201419999998
76296024,1,319,0,smooth_k15,0.8548895899053628,0.02613109900000002
76296024,1,319,0,k5_drop10pct,0.8675078864353313,0.05972201419999998
76296024,1,319,0,k5_drop20pct,0.43217665615141954,0.056254923999999984
76296024,2,319,0,raw,0.0914826498422713,0.13015746999999997
76296024,2,319,0,smooth_k5,0.0031545741324921135,0.05232359200000003
76296024,2,319,0,smooth_k15,0.012618296529968454,0.02020902799999999
76296024,2,319,0,k5_drop10pct,0.14511041009463724,0.030452270000000004
76296024,2,319,0,k5_drop20pct,0.20189274447949526,0.01717065399999998
76296024,3,319,1,raw,0.47318611987381703,0.34271106999999995
76296024,3,319,1,smooth_k5,0.9968454258675079,0.19748249000000018
76296024,3,319,1,smooth_k15,0.9810725552050473,0.06582749666666665
76296024,3,319,1,k5_drop10pct,0.6403785488958991,0.09255085399999996
76296024,3,319,1,k5_drop20pct,0.6403785488958991,0.09255085399999996
76324744,0,184,0,raw,0.4945054945054945,0.13316711999999997
76324744,0,184,0,smooth_k5,0.0,0.056370168
76324744,0,184,0,smooth_k15,0.0,0.019867198000000003
76324744,0,184,0,k5_drop10pct,0.5,0.03390665200000001
76324744,0,184,0,k5_drop20pct,0.5,0.03390665200000001
76324744,1,184,0,raw,0.35714285714285715,0.17192124
76324744,1,184,0,smooth_k5,0.4175824175824176,0.07030892
76324744,1,184,0,smooth_k15,0.47802197802197804,0.024429034000000016
76324744,1,184,0,k5_drop10pct,0.4175824175824176,0.07030892
76324744,1,184,0,k5_drop20pct,0.4175824175824176,0.07030892
76324744,2,184,0,raw,0.27472527472527475,0.23668192999999998
76324744,2,184,0,smooth_k5,0.0,0.05691727399999999
76324744,2,184,0,smooth_k15,0.016483516483516484,0.02001434199999999
76324744,2,184,0,k5_drop10pct,0.2857142857142857,0.04799707400000003
76324744,2,184,0,k5_drop20pct,0.2857142857142857,0.04799707400000003
76324744,3,184,1,raw,0.6153846153846154,0.22996037000000003
76324744,3,184,1,smooth_k5,0.9945054945054945,0.19748249000000018
76324744,3,184,1,smooth_k15,0.967032967032967,0.06582749666666665
76324744,3,184,1,k5_drop10pct,0.6043956043956044,0.05974059799999998
76324744,3,184,1,k5_drop20pct,0.6043956043956044,0.05974059799999998
76359751,0,330,0,raw,0.13414634146341464,0.15691627000000002
76359751,0,330,0,smooth_k5,0.003048780487804878,0.05232359200000003
76359751,0,330,0,smooth_k15,0.08536585365853659,0.017444172666666646
76359751,0,330,0,k5_drop10pct,0.11890243902439024,0.042181863999999986
76359751,0,330,0,k5_drop20pct,0.2347560975609756,0.023715784599999998
76359751,1,330,0,raw,0.042682926829268296,0.10860752999999998
76359751,1,330,0,smooth_k5,0.003048780487804878,0.05232359200000003
76359751,1,330,0,smooth_k15,0.006097560975609756,0.017540502666666652
76359751,1,330,0,k5_drop10pct,0.12195121951219512,0.009182415999999999
76359751,1,330,0,k5_drop20pct,0.19817073170731708,0.0012406936000000004
76359751,2,330,1,raw,0.5335365853658537,0.4375369
76359751,2,330,1,smooth_k5,0.9969512195121951,0.19748249000000018
76359751,2,330,1,smooth_k15,0.9817073170731707,0.06582749666666665
76359751,2,330,1,k5_drop10pct,0.5396341463414634,0.0849074620000001
76359751,2,330,1,k5_drop20pct,0.5396341463414634,0.0849074620000001
76359751,3,330,0,raw,0.25,0.32627213
76359751,3,330,0,smooth_k5,0.5274390243902439,0.09658133999999996
76359751,3,330,0,smooth_k15,0.5121951219512195,0.039326552666666625
76359751,3,330,0,k5_drop10pct,0.5274390243902439,0.09658133999999996
76359751,3,330,0,k5_drop20pct,0.5274390243902439,0.09658133999999996
76397269,0,286,0,raw,0.4823943661971831,0.41682563999999994
76397269,0,286,0,smooth_k5,0.0,0.09447480000000003
76397269,0,286,0,smooth_k15,0.02112676056338028,0.03310966466666665
76397269,0,286,0,k5_drop10pct,0.2992957746478873,0.08136553200000007
76397269,0,286,0,k5_drop20pct,0.2992957746478873,0.08136553200000007
76397269,1,286,1,raw,0.23591549295774647,0.24599230000000005
76397269,1,286,1,smooth_k5,0.9964788732394366,0.19748249000000018
76397269,1,286,1,smooth_k15,0.9788732394366197,0.06582749666666665
76397269,1,286,1,k5_drop10pct,0.10915492957746478,0.06386263200000009
76397269,1,286,1,k5_drop20pct,0.20422535211267606,0.05490981199999989
76404318,0,237,1,raw,0.5872340425531914,0.50935977
76404318,0,237,1,smooth_k5,0.9957446808510638,0.19748249000000018
76404318,0,237,1,smooth_k15,0.9744680851063829,0.06582749666666665
76404318,0,237,1,k5_drop10pct,0.6723404255319149,0.12813695999999997
76404318,0,237,1,k5_drop20pct,0.6723404255319149,0.12813695999999997
76404318,1,237,0,raw,0.14468085106382977,0.182204792
76404318,1,237,0,smooth_k5,0.00425531914893617,0.05232359200000003
76404318,1,237,0,smooth_k15,0.0,0.02000398466666667
76404318,1,237,0,k5_drop10pct,0.20425531914893616,0.033978206000000025
76404318,1,237,0,k5_drop20pct,0.20425531914893616,0.033978206000000025
76404318,2,237,0,raw,0.03404255319148936,0.11611236000000003
76404318,2,237,0,smooth_k5,0.00425531914893617,0.05232359200000003
76404318,2,237,0,smooth_k15,0.00425531914893617,0.018309942666666662
76404318,2,237,0,k5_drop10pct,0.11063829787234042,0.030627812000000004
76404318,2,237,0,k5_drop20pct,0.225531914893617,0.011107377399999993
76404318,3,237,0,raw,0.39148936170212767,0.42899546
76404318,3,237,0,smooth_k5,0.5872340425531914,0.098444378
76404318,3,237,0,smooth_k15,0.35319148936170214,0.0491253066666667
76404318,3,237,0,k5_drop10pct,0.5872340425531914,0.098444378
76404318,3,237,0,k5_drop20pct,0.5872340425531914,0.098444378
76404703,0,187,0,raw,0.15675675675675677,0.12090470000000003
76404703,0,187,0,smooth_k5,0.005405405405405406,0.05143211400000003
76404703,0,187,0,smooth_k15,0.021621621621621623,0.017946546666666674
76404703,0,187,0,k5_drop10pct,0.17297297297297298,0.029158399
76404703,0,187,0,k5_drop20pct,0.24864864864864866,0.01696628
76404703,1,187,0,raw,0.42162162162162165,0.16986787
76404703,1,187,0,smooth_k5,0.005405405405405406,0.05143211400000003
76404703,1,187,0,smooth_k15,0.010810810810810811,0.01780818866666667
76404703,1,187,0,k5_drop10pct,0.4540540540540541,0.04016530800000001
76404703,1,187,0,k5_drop20pct,0.4540540540540541,0.04016530800000001
76404703,2,187,1,raw,0.2972972972972973,0.27374058
76404703,2,187,1,smooth_k5,0.9945945945945946,0.19748249000000018
76404703,2,187,1,smooth_k15,0.9675675675675676,0.06582749666666665
76404703,2,187,1,k5_drop10pct,0.2864864864864865,0.06019787600000004
76404703,2,187,1,k5_drop20pct,0.2864864864864865,0.06019787600000004
76404703,3,187,0,raw,0.06486486486486487,0.10038443999999999
76404703,3,187,0,smooth_k5,0.005405405405405406,0.05143211400000003
76404703,3,187,0,smooth_k15,0.02702702702702703,0.017497529333333345
76404703,3,187,0,k5_drop10pct,0.21081081081081082,0.024889987800000027
76404703,3,187,0,k5_drop20pct,0.21081081081081082,0.024889987800000027
76448561,0,211,0,raw,0.5454545454545454,0.18898615000000002
76448561,0,211,0,smooth_k5,0.004784688995215311,0.09449893200000009
76448561,0,211,0,smooth_k15,0.0,0.031614164666666666
76448561,0,211,0,k5_drop10pct,0.1722488038277512,0.061190792000000105
76448561,0,211,0,k5_drop20pct,0.27751196172248804,0.05586401400000002
76448561,1,211,1,raw,0.14354066985645933,0.24760940000000004
76448561,1,211,1,smooth_k5,0.9952153110047847,0.19748249000000018
76448561,1,211,1,smooth_k15,0.9712918660287081,0.06582749666666665
76448561,1,211,1,k5_drop10pct,0.3923444976076555,0.06597156999999998
76448561,1,211,1,k5_drop20pct,0.3923444976076555,0.06597156999999998
76453508,0,138,0,raw,0.6176470588235294,0.21873812000000004
76453508,0,138,0,smooth_k5,0.0,0.09785741599999997
76453508,0,138,0,smooth_k15,0.04411764705882353,0.03357644666666665
76453508,0,138,0,k5_drop10pct,0.6323529411764706,0.06077835600000003
76453508,0,138,0,k5_drop20pct,0.6323529411764706,0.06077835600000003
76453508,1,138,1,raw,0.3235294117647059,0.24431560000000002
76453508,1,138,1,smooth_k5,0.9926470588235294,0.19748249000000018
76453508,1,138,1,smooth_k15,0.9558823529411765,0.06582749666666665
76453508,1,138,1,k5_drop10pct,0.3088235294117647,0.07272115999999995
76453508,1,138,1,k5_drop20pct,0.3088235294117647,0.07272115999999995
76475658,0,128,0,raw,0.7698412698412699,0.1263766885
76475658,0,128,0,smooth_k5,0.007936507936507936,0.053857792000000015
76475658,0,128,0,smooth_k15,0.0,0.017497529333333345
76475658,0,128,0,k5_drop10pct,0.7857142857142857,0.02688312920000001
76475658,0,128,0,k5_drop20pct,0.7857142857142857,0.02688312920000001
76475658,1,128,0,raw,0.1746031746031746,0.10980979999999999
76475658,1,128,0,smooth_k5,0.007936507936507936,0.05192914599999998
76475658,1,128,0,smooth_k15,0.0,0.017497529333333345
76475658,1,128,0,k5_drop10pct,0.42857142857142855,0.031844189999999994
76475658,1,128,0,k5_drop20pct,0.42857142857142855,0.031844189999999994
76475658,2,128,0,raw,0.42857142857142855,0.17543298000000002
76475658,2,128,0,smooth_k5,0.007936507936507936,0.05192914599999998
76475658,2,128,0,smooth_k15,0.031746031746031744,0.018325497999999996
76475658,2,128,0,k5_drop10pct,0.4126984126984127,0.036465635999999996
76475658,2,128,0,k5_drop20pct,0.4126984126984127,0.036465635999999996
76475658,3,128,1,raw,0.7142857142857143,0.28207474
76475658,3,128,1,smooth_k5,0.9920634920634921,0.19748249000000018
76475658,3,128,1,smooth_k15,0.9523809523809523,0.06582749666666665
76475658,3,128,1,k5_drop10pct,0.6666666666666666,0.08544728599999996
76475658,3,128,1,k5_drop20pct,0.6666666666666666,0.08544728599999996
76476141,0,143,0,raw,0.1347517730496454,0.28543066000000006
76476141,0,143,0,smooth_k5,0.14893617021276595,0.060263672000000046
76476141,0,143,0,smooth_k15,0.18439716312056736,0.023184016666666668
76476141,0,143,0,k5_drop10pct,0.14893617021276595,0.060263672000000046
76476141,0,143,0,k5_drop20pct,0.3404255319148936,0.05894004679999998
76476141,1,143,0,raw,0.375886524822695,0.16573064999999998
76476141,1,143,0,smooth_k5,0.0,0.055949760000000015
76476141,1,143,0,smooth_k15,0.3049645390070922,0.01869432033333332
76476141,1,143,0,k5_drop10pct,0.3829787234042553,0.054338349200000025
76476141,1,143,0,k5_drop20pct,0.3829787234042553,0.054338349200000025
76476141,2,143,1,raw,0.46099290780141844,0.12151688000000005
76476141,2,143,1,smooth_k5,0.9929078014184397,0.19748249000000018
76476141,2,143,1,smooth_k15,0.9574468085106383,0.06582749666666665
76476141,2,143,1,k5_drop10pct,0.425531914893617,0.05074707399999989
76476141,2,143,1,k5_drop20pct,0.425531914893617,0.05074707399999989
76476141,3,143,0,raw,0.14893617021276595,0.13029347000000002
76476141,3,143,0,smooth_k5,0.0,0.055949760000000015
76476141,3,143,0,smooth_k15,0.0,0.019323096666666678
76476141,3,143,0,k5_drop10pct,0.1276595744680851,0.032449164
76476141,3,143,0,k5_drop20pct,0.2127659574468085,0.019288853999999994
76481945,0,114,1,raw,0.35714285714285715,0.3485042
76481945,0,114,1,smooth_k5,0.9910714285714286,0.19748249000000018
76481945,0,114,1,smooth_k15,0.9464285714285714,0.06582749666666665
76481945,0,114,1,k5_drop10pct,0.35714285714285715,0.08552624799999997
76481945,0,114,1,k5_drop20pct,0.35714285714285715,0.08552624799999997
76481945,1,114,0,raw,0.32142857142857145,0.24620542
76481945,1,114,0,smooth_k5,0.0,0.09944903999999999
76481945,1,114,0,smooth_k15,0.0,0.033149680000000015
76481945,1,114,0,k5_drop10pct,0.375,0.052644472
76481945,1,114,0,k5_drop20pct,0.375,0.052644472
76483783,0,500,0,raw,0.8895582329317269,0.13407750499999999
76483783,0,500,0,smooth_k5,0.0,0.05796929000000001
76483783,0,500,0,smooth_k15,0.006024096385542169,0.01879166666666668
76483783,0,500,0,k5_drop10pct,0.8955823293172691,0.027270359
76483783,0,500,0,k5_drop20pct,0.27309236947791166,0.014895436000000005
76483783,1,500,0,raw,0.7951807228915663,0.19056639999999997
76483783,1,500,0,smooth_k5,0.8232931726907631,0.06832785199999997
76483783,1,500,0,smooth_k15,0.8293172690763052,0.028687296
76483783,1,500,0,k5_drop10pct,0.8232931726907631,0.06832785199999997
76483783,1,500,0,k5_drop20pct,0.7670682730923695,0.049056140000000026
76483783,2,500,1,raw,0.7289156626506024,0.5022677815
76483783,2,500,1,smooth_k5,0.3855421686746988,0.13150778599999996
76483783,2,500,1,smooth_k15,0.39558232931726905,0.04149943466666661
76483783,2,500,1,k5_drop10pct,0.3855421686746988,0.13150778599999996
76483783,2,500,1,k5_drop20pct,0.3855421686746988,0.13150778599999996
76483783,3,500,0,raw,0.1465863453815261,0.38252144
76483783,3,500,0,smooth_k5,0.14859437751004015,0.10008788000000002
76483783,3,500,0,smooth_k15,0.9979919678714859,0.03745960000000004
76483783,3,500,0,k5_drop10pct,0.14859437751004015,0.10008788000000002
76483783,3,500,0,k5_drop20pct,0.285140562248996,0.07304228400000001
76593975,0,312,1,raw,0.6516129032258065,0.39366335999999996
76593975,0,312,1,smooth_k5,0.9967741935483871,0.19748249000000018
76593975,0,312,1,smooth_k15,0.9806451612903225,0.06582749666666665
76593975,0,312,1,k5_drop10pct,0.6580645161290323,0.09825706000000001
76593975,0,312,1,k5_drop20pct,0.6580645161290323,0.09825706000000001
76593975,1,312,0,raw,0.035483870967741936,0.15178524999999998
76593975,1,312,0,smooth_k5,0.0032258064516129032,0.05594976000000004
76593975,1,312,0,smooth_k15,0.0064516129032258064,0.027258718000000015
76593975,1,312,0,k5_drop10pct,0.12580645161290321,0.022224701999999985
76593975,1,312,0,k5_drop20pct,0.22903225806451613,0.0007273598000000023
76593975,2,312,0,raw,0.10967741935483871,0.10984995999999998
76593975,2,312,0,smooth_k5,0.0,0.05796929000000001
76593975,2,312,0,smooth_k15,0.0,0.018641144
76593975,2,312,0,k5_drop10pct,0.12580645161290321,0.023047126
76593975,2,312,0,k5_drop20pct,0.22903225806451613,0.0014263719600000023
76593975,3,312,0,raw,0.6516129032258065,0.26326763000000003
76593975,3,312,0,smooth_k5,0.2838709677419355,0.098693892
76593975,3,312,0,smooth_k15,0.267741935483871,0.03472544666666666
76593975,3,312,0,k5_drop10pct,0.2838709677419355,0.098693892
76593975,3,312,0,k5_drop20pct,0.2838709677419355,0.098693892
76623067,0,197,0,raw,0.3230769230769231,0.10605663
76623067,0,197,0,smooth_k5,0.005128205128205128,0.05554330000000002
76623067,0,197,0,smooth_k15,0.02564102564102564,0.01889671066666665
76623067,0,197,0,k5_drop10pct,0.22564102564102564,0.022449782
76623067,0,197,0,k5_drop20pct,0.22564102564102564,0.022449782
76623067,1,197,0,raw,0.5538461538461539,0.148861445
76623067,1,197,0,smooth_k5,0.005128205128205128,0.05554330000000002
76623067,1,197,0,smooth_k15,0.03076923076923077,0.01805256800000002
76623067,1,197,0,k5_drop10pct,0.4512820512820513,0.04548518659999998
76623067,1,197,0,k5_drop20pct,0.4512820512820513,0.04548518659999998
76623067,2,197,1,raw,0.6564102564102564,0.22764689999999999
76623067,2,197,1,smooth_k5,0.9948717948717949,0.19748249000000018
76623067,2,197,1,smooth_k15,0.9692307692307692,0.06582749666666665
76623067,2,197,1,k5_drop10pct,0.6615384615384615,0.08672958799999997
76623067,2,197,1,k5_drop20pct,0.6615384615384615,0.08672958799999997
76623067,3,197,0,raw,0.08205128205128205,0.09011722999999999
76623067,3,197,0,smooth_k5,0.0,0.05357642800000001
76623067,3,197,0,smooth_k15,0.15384615384615385,0.01806439999999998
76623067,3,197,0,k5_drop10pct,0.1282051282051282,0.030055580000000026
76623067,3,197,0,k5_drop20pct,0.3487179487179487,0.005873613600000004
76670723,0,139,1,raw,0.5036496350364964,0.29424605000000004
76670723,0,139,1,smooth_k5,0.9927007299270073,0.19748249000000018
76670723,0,139,1,smooth_k15,0.9562043795620438,0.06582749666666665
76670723,0,139,1,k5_drop10pct,0.5328467153284672,0.12281976799999994
76670723,0,139,1,k5_drop20pct,0.5328467153284672,0.12281976799999994
76670723,1,139,0,raw,0.43795620437956206,0.31091742
76670723,1,139,0,smooth_k5,0.0,0.09844937999999998
76670723,1,139,0,smooth_k15,0.0364963503649635,0.04355754466666667
76670723,1,139,0,k5_drop10pct,0.5328467153284672,0.08866213599999995
76670723,1,139,0,k5_drop20pct,0.5328467153284672,0.08866213599999995
76682997,0,228,0,raw,0.035398230088495575,0.24312190999999997
76682997,0,228,0,smooth_k5,0.004424778761061947,0.06464239400000002
76682997,0,228,0,smooth_k15,0.004424778761061947,0.028668327999999993
76682997,0,228,0,k5_drop10pct,0.13716814159292035,0.038505703
76682997,0,228,0,k5_drop20pct,0.23893805309734514,0.019668471400000002
76682997,1,228,0,raw,0.3008849557522124,0.383548265
76682997,1,228,0,smooth_k5,0.6548672566371682,0.10128753400000001
76682997,1,228,0,smooth_k15,0.6814159292035398,0.050666185999999946
76682997,1,228,0,k5_drop10pct,0.6548672566371682,0.10128753400000001
76682997,1,228,0,k5_drop20pct,0.6548672566371682,0.10128753400000001
76682997,2,228,0,raw,0.37168141592920356,0.37998486
76682997,2,228,0,smooth_k5,0.3672566371681416,0.06829458399999999
76682997,2,228,0,smooth_k15,0.40707964601769914,0.026025981533333326
76682997,2,228,0,k5_drop10pct,0.3672566371681416,0.06829458399999999
76682997,2,228,0,k5_drop20pct,0.3672566371681416,0.06829458399999999
76682997,3,228,1,raw,0.3141592920353982,0.34243025
76682997,3,228,1,smooth_k5,0.995575221238938,0.19748249000000018
76682997,3,228,1,smooth_k15,0.9734513274336283,0.06582749666666665
76682997,3,228,1,k5_drop10pct,0.336283185840708,0.07651639880000005
76682997,3,228,1,k5_drop20pct,0.336283185840708,0.07651639880000005
