seed,w_wnn_close_res,w_mean_dist_all,w_ships,reward_our,reward_sub,win,draw,steps,ships_our_final,ships_sub_final,n_our_final,n_sub_final,match_time_sec
2,1.0,-0.6,0.0,-1,1,0,0,228,0,2154,0,32,23.7
1,1.0,-0.6,0.0,-1,1,0,0,217,0,4166,0,32,27.5
9,1.0,-0.6,0.0,-1,1,0,0,173,0,4317,0,40,13.9
0,1.0,-0.6,1.0,-1,1,0,0,148,0,518,0,32,12.0
7,1.0,-0.6,0.0,-1,1,0,0,253,0,528,0,24,22.2
4,1.0,-0.6,1.0,1,-1,1,0,175,2087,0,33,0,11.5
2,1.0,-0.6,1.0,1,-1,1,0,207,4294,0,36,0,20.7
3,1.0,-0.6,1.0,-1,1,0,0,137,0,851,0,35,17.6
1,1.0,-0.6,1.0,-1,1,0,0,189,0,2269,0,36,29.7
5,1.0,-0.6,1.0,-1,1,0,0,153,0,847,0,32,18.1
6,1.0,-0.6,1.0,-1,1,0,0,189,0,907,0,20,11.7
9,1.0,-0.6,1.0,-1,1,0,0,130,0,1098,0,36,13.2
8,1.0,-0.6,1.0,1,-1,1,0,208,5053,0,32,0,22.6
7,1.0,-0.6,1.0,1,-1,1,0,265,7921,0,32,0,25.1
2,1.0,-0.4,-0.9,-1,1,0,0,150,0,444,0,24,8.0
1,1.0,-0.4,-0.9,1,-1,1,0,186,4069,0,32,0,18.5
0,1.0,-0.4,-0.9,-1,1,0,0,234,0,2214,0,28,21.5
5,1.0,-0.4,-0.9,1,-1,1,0,248,3390,0,24,0,14.0
3,1.0,-0.4,-0.9,-1,1,0,0,189,0,858,0,28,18.8
7,1.0,-0.4,-0.9,-1,1,0,0,148,0,2573,0,32,15.2
4,1.0,-0.4,-0.9,1,-1,1,0,170,4200,0,42,0,21.5
8,1.0,-0.4,-0.9,-1,1,0,0,129,0,2932,0,28,10.2
6,1.0,-0.4,-0.9,1,-1,1,0,216,4174,0,32,0,23.8
9,1.0,-0.4,-0.9,-1,1,0,0,174,0,1892,0,32,16.0
0,1.0,-0.4,-0.7,-1,1,0,0,190,0,3117,0,28,15.5
2,1.0,-0.4,-0.7,1,-1,1,0,204,3368,0,32,0,15.3
5,1.0,-0.4,-0.7,-1,1,0,0,133,0,439,0,23,7.1
3,1.0,-0.4,-0.7,-1,1,0,0,151,0,679,0,28,15.5
4,1.0,-0.4,-0.7,1,-1,1,0,221,2661,0,28,0,15.9
7,1.0,-0.4,-0.7,1,-1,1,0,204,2658,0,24,0,11.1
8,1.0,-0.4,-0.7,1,-1,1,0,188,2152,0,24,0,11.7
1,1.0,-0.4,-0.7,1,-1,1,0,225,7258,0,32,0,33.8
6,1.0,-0.4,-0.7,1,-1,1,0,191,3495,0,32,0,18.8
0,1.0,-0.4,-0.5,-1,1,0,0,108,0,1363,0,36,7.9
1,1.0,-0.4,-0.5,-1,1,0,0,124,0,629,0,22,8.2
9,1.0,-0.4,-0.7,-1,1,0,0,141,0,3696,0,32,13.4
2,1.0,-0.4,-0.5,-1,1,0,0,161,0,849,0,40,16.4
3,1.0,-0.4,-0.5,-1,1,0,0,145,0,649,0,28,12.9
6,1.0,-0.4,-0.5,-1,1,0,0,166,0,518,0,26,10.9
4,1.0,-0.4,-0.5,-1,1,0,0,163,0,1004,0,35,14.6
5,1.0,-0.4,-0.5,-1,1,0,0,164,0,2318,0,40,21.7
7,1.0,-0.4,-0.5,1,-1,1,0,184,4650,0,28,0,13.1
0,1.0,-0.4,-0.3,1,-1,1,0,252,2013,0,28,0,11.0
2,1.0,-0.4,-0.3,-1,1,0,0,172,0,430,0,28,10.6
1,1.0,-0.4,-0.3,-1,1,0,0,201,0,536,0,24,11.6
3,1.0,-0.4,-0.3,1,-1,1,0,138,5015,0,36,0,11.7
8,1.0,-0.4,-0.5,1,-1,1,0,244,3236,0,28,0,27.3
9,1.0,-0.4,-0.5,-1,1,0,0,240,0,3951,0,36,30.4
5,1.0,-0.4,-0.3,-1,1,0,0,148,0,1690,0,28,9.9
4,1.0,-0.4,-0.3,1,-1,1,0,190,2437,0,24,0,11.2
7,1.0,-0.4,-0.3,-1,1,0,0,144,0,590,0,28,12.7
0,1.0,-0.4,0.0,1,-1,1,0,145,3778,0,32,0,7.3
8,1.0,-0.4,-0.3,-1,1,0,0,181,0,1475,0,24,10.8
2,1.0,-0.4,0.0,1,-1,1,0,123,2183,0,20,0,4.0
6,1.0,-0.4,-0.3,1,-1,1,0,229,3249,0,28,0,20.0
9,1.0,-0.4,-0.3,-1,1,0,0,220,0,519,0,23,15.3
4,1.0,-0.4,0.0,1,-1,1,0,162,3388,0,32,0,11.3
1,1.0,-0.4,0.0,-1,1,0,0,165,0,944,0,36,16.8
5,1.0,-0.4,0.0,1,-1,1,0,232,2032,0,20,0,12.3
3,1.0,-0.4,0.0,-1,1,0,0,153,0,646,0,37,16.9
8,1.0,-0.4,0.0,1,-1,1,0,174,334,0,19,0,6.8
9,1.0,-0.4,0.0,-1,1,0,0,155,0,734,0,25,9.3
1,1.0,-0.4,1.0,-1,1,0,0,130,0,1182,0,20,7.2
6,1.0,-0.4,0.0,1,-1,1,0,234,4442,0,28,0,23.0
7,1.0,-0.4,0.0,1,-1,1,0,179,1910,0,37,0,17.0
0,1.0,-0.4,1.0,-1,1,0,0,300,0,3226,0,20,18.0
6,1.0,-0.4,1.0,-1,1,0,0,64,0,53,0,7,2.2
4,1.0,-0.4,1.0,1,-1,1,0,153,3508,0,28,0,8.7
3,1.0,-0.4,1.0,-1,1,0,0,155,0,933,0,31,12.3
2,1.0,-0.4,1.0,-1,1,0,0,181,0,2281,0,36,22.5
8,1.0,-0.4,1.0,1,-1,1,0,197,1574,0,24,0,10.9
7,1.0,-0.4,1.0,-1,1,0,0,198,0,511,0,32,12.0
5,1.0,-0.4,1.0,1,-1,1,0,224,2892,0,28,0,20.9
9,1.0,-0.4,1.0,-1,1,0,0,118,0,2341,0,32,11.3
1,1.0,-0.2,-0.9,1,-1,1,0,157,1091,0,24,0,6.9
0,1.0,-0.2,-0.9,1,-1,1,0,147,4633,0,36,0,11.5
3,1.0,-0.2,-0.9,-1,1,0,0,201,0,1645,0,24,13.0
6,1.0,-0.2,-0.9,-1,1,0,0,127,0,380,0,22,7.9
5,1.0,-0.2,-0.9,-1,1,0,0,176,0,1066,0,32,14.6
2,1.0,-0.2,-0.9,-1,1,0,0,219,0,921,0,28,21.4
8,1.0,-0.2,-0.9,1,-1,1,0,178,668,0,23,0,8.0
4,1.0,-0.2,-0.9,-1,1,0,0,243,0,3568,0,32,22.4
9,1.0,-0.2,-0.9,-1,1,0,0,210,0,1002,0,24,14.3
1,1.0,-0.2,-0.7,-1,1,0,0,164,0,663,0,28,10.2
0,1.0,-0.2,-0.7,1,-1,1,0,192,4833,0,32,0,15.7
7,1.0,-0.2,-0.9,-1,1,0,0,185,0,3867,0,36,23.3
2,1.0,-0.2,-0.7,-1,1,0,0,206,0,529,0,28,23.3
4,1.0,-0.2,-0.7,-1,1,0,0,178,0,980,0,33,17.4
5,1.0,-0.2,-0.7,-1,1,0,0,198,0,851,0,28,19.7
8,1.0,-0.2,-0.7,1,-1,1,0,152,3818,0,24,0,7.6
9,1.0,-0.2,-0.7,-1,1,0,0,145,0,798,0,20,7.2
6,1.0,-0.2,-0.7,-1,1,0,0,359,0,488,0,27,26.5
3,1.0,-0.2,-0.7,-1,1,0,0,230,0,2750,0,32,32.3
0,1.0,-0.2,-0.5,1,-1,1,0,166,3657,0,24,0,11.0
7,1.0,-0.2,-0.7,-1,1,0,0,162,0,3388,0,44,23.9
2,1.0,-0.2,-0.5,-1,1,0,0,170,0,721,0,35,13.5
4,1.0,-0.2,-0.5,1,-1,1,0,150,2283,0,27,0,9.2
1,1.0,-0.2,-0.5,1,-1,1,0,192,5909,0,36,0,19.5
6,1.0,-0.2,-0.5,-1,1,0,0,165,0,508,0,22,10.5
3,1.0,-0.2,-0.5,1,-1,1,0,231,4187,0,36,0,24.8
8,1.0,-0.2,-0.5,-1,1,0,0,125,0,752,0,32,10.0
7,1.0,-0.2,-0.5,-1,1,0,0,170,0,1261,0,28,13.0
5,1.0,-0.2,-0.5,-1,1,0,0,194,0,1998,0,36,27.1
2,1.0,-0.2,-0.3,1,-1,1,0,156,2682,0,36,0,9.4
9,1.0,-0.2,-0.5,-1,1,0,0,195,0,794,0,28,16.3
1,1.0,-0.2,-0.3,1,-1,1,0,163,4273,0,37,0,12.1
4,1.0,-0.2,-0.3,1,-1,1,0,185,2683,0,28,0,12.7
6,1.0,-0.2,-0.3,1,-1,1,0,173,6499,0,40,0,10.7
0,1.0,-0.2,-0.3,-1,1,0,0,270,0,2159,0,32,27.9
8,1.0,-0.2,-0.3,1,-1,1,0,118,1881,0,20,0,3.9
7,1.0,-0.2,-0.3,-1,1,0,0,157,0,1232,0,28,7.5
0,1.0,-0.2,0.0,1,-1,1,0,129,5249,0,28,0,8.4
1,1.0,-0.2,0.0,1,-1,1,0,170,3653,0,31,0,10.0
3,1.0,-0.2,-0.3,-1,1,0,0,252,0,1461,0,36,34.6
5,1.0,-0.2,-0.3,1,-1,1,0,283,2357,0,24,0,29.0
2,1.0,-0.2,0.0,-1,1,0,0,185,0,4122,0,28,11.8
5,1.0,-0.2,0.0,-1,1,0,0,135,0,1310,0,28,8.4
4,1.0,-0.2,0.0,-1,1,0,0,153,0,519,0,31,10.2
9,1.0,-0.2,-0.3,-1,1,0,0,205,0,2310,0,36,29.2
8,1.0,-0.2,0.0,1,-1,1,0,157,1939,0,22,0,5.0
3,1.0,-0.2,0.0,1,-1,1,0,182,6038,0,40,0,20.1
0,1.0,-0.2,1.0,1,-1,1,0,119,2489,0,28,0,4.8
6,1.0,-0.2,0.0,1,-1,1,0,172,4087,0,36,0,16.1
7,1.0,-0.2,0.0,-1,1,0,0,164,0,909,0,35,15.8
9,1.0,-0.2,0.0,1,-1,1,0,148,5849,0,36,0,11.9
2,1.0,-0.2,1.0,1,-1,1,0,233,8277,0,32,0,14.7
1,1.0,-0.2,1.0,1,-1,1,0,194,2541,0,32,0,16.2
3,1.0,-0.2,1.0,1,-1,1,0,216,3714,0,20,0,13.6
6,1.0,-0.2,1.0,1,-1,1,0,143,2752,0,28,0,8.4
7,1.0,-0.2,1.0,-1,1,0,0,125,0,585,0,28,11.1
5,1.0,-0.2,1.0,1,-1,1,0,187,4881,0,32,0,21.2
4,1.0,-0.2,1.0,1,-1,1,0,222,4745,0,32,0,24.6
8,1.0,-0.2,1.0,-1,1,0,0,171,0,651,0,32,15.7
9,1.0,-0.2,1.0,-1,1,0,0,105,0,741,0,36,10.6
