seed,label,opp,win,draw,r0,r1,steps,n0_final,n1_final,ships0_final,ships1_final,prod0_final,prod1_final,ships_diff,time_sec,sr_30,pr_30,sr_100,pr_100,sr_200,pr_200,sr_final,pr_final
15,prio_off,sub2,1,0,1.0,-1.0,247,36,0,7388.0,0.0,84.0,0.0,7388.0,27.2,0.4634146341463415,0.6666666666666666,0.5455587392550143,0.6,0.9737766964044337,1.0,1.0,1.0
21,prio_off,sub2,1,0,1.0,-1.0,163,28,0,2856.0,0.0,60.0,0.0,2856.0,10.0,0.5238095238095238,0.5714285714285714,0.6382806163828062,0.6226415094339622,1.0,1.0,1.0,1.0
19,prio_off,sub2,0,0,-1.0,1.0,201,0,31,0.0,2263.0,0.0,68.0,-2263.0,21.9,0.6013071895424836,0.5,0.5490196078431373,0.47619047619047616,0.0,0.0,0.0,0.0
20,prio_off,sub2,1,0,1.0,-1.0,236,24,0,4019.0,0.0,68.0,0.0,4019.0,18.5,0.4896421845574388,0.5454545454545454,0.5292929292929293,0.4307692307692308,0.9186164801627671,0.9852941176470589,1.0,1.0
17,prio_off,sub2,0,0,-1.0,1.0,190,0,34,0.0,2812.0,0.0,76.0,-2812.0,32.6,0.3291139240506329,0.5238095238095238,0.45831348261076704,0.5394736842105263,0.0,0.0,0.0,0.0
23,prio_off,sub2,0,0,-1.0,1.0,220,0,20,0.0,3678.0,0.0,60.0,-3678.0,13.5,0.5,0.5,0.4712207463630613,0.41818181818181815,0.002717391304347826,0.0,0.0,0.0
22,prio_off,sub2,1,0,1.0,-1.0,224,36,0,5210.0,0.0,88.0,0.0,5210.0,25.7,0.5632183908045977,0.7142857142857143,0.6566878980891719,0.5507246376811594,0.9473097295790354,0.9772727272727273,1.0,1.0
24,prio_off,sub2,0,0,-1.0,1.0,161,0,36,0.0,2959.0,0.0,80.0,-2959.0,19.9,0.47685185185185186,0.5263157894736842,0.4363327674023769,0.4264705882352941,0.0,0.0,0.0,0.0
27,prio_off,sub2,1,0,1.0,-1.0,208,32,0,4348.0,0.0,76.0,0.0,4348.0,18.0,0.52,0.5384615384615384,0.5838339705079192,0.527027027027027,0.9917525773195877,1.0,1.0,1.0
25,prio_off,sub2,0,0,-1.0,1.0,194,0,32,0.0,5913.0,0.0,88.0,-5913.0,25.7,0.5074183976261127,0.5294117647058824,0.43829113924050633,0.36363636363636365,0.0,0.0,0.0,0.0
28,prio_off,sub2,0,0,-1.0,1.0,235,0,28,0.0,2170.0,0.0,36.0,-2170.0,14.2,0.52,0.3333333333333333,0.3691860465116279,0.4666666666666667,0.14380530973451328,0.1111111111111111,0.0,0.0
29,prio_off,sub2,1,0,1.0,-1.0,164,36,0,6567.0,0.0,96.0,0.0,6567.0,19.1,0.6805555555555556,0.8,0.7507246376811594,0.8333333333333334,1.0,1.0,1.0,1.0
2,stage_0.4→1.5,sub2,1,0,1.0,-1.0,146,28,0,5414.0,0.0,84.0,0.0,5414.0,9.7,0.8097560975609757,0.9375,0.8359497645211931,0.9285714285714286,1.0,1.0,1.0,1.0
0,stage_0.4→1.5,sub2,0,0,-1.0,1.0,204,0,24,0.0,2943.0,0.0,52.0,-2943.0,14.2,0.5,0.5,0.5038297872340426,0.3877551020408163,0.001787629603146228,0.0,0.0,0.0
26,prio_off,sub2,0,0,-1.0,1.0,208,0,40,0.0,3171.0,0.0,80.0,-3171.0,39.1,0.5084033613445378,0.6,0.5322692574600971,0.2916666666666667,0.007159005275056519,0.0,0.0,0.0
1,stage_0.4→1.5,sub2,1,0,1.0,-1.0,194,28,0,4424.0,0.0,76.0,0.0,4424.0,20.5,0.5117773019271948,0.5428571428571428,0.5724867724867725,0.4857142857142857,1.0,1.0,1.0,1.0
5,stage_0.4→1.5,sub2,0,0,-1.0,1.0,189,0,20,0.0,3107.0,0.0,76.0,-3107.0,14.5,0.4861111111111111,0.5625,0.47474747474747475,0.4342105263157895,0.0,0.0,0.0,0.0
3,stage_0.4→1.5,sub2,1,0,1.0,-1.0,161,40,0,4415.0,0.0,72.0,0.0,4415.0,19.0,0.45348837209302323,0.6,0.8051313378130727,0.7230769230769231,1.0,1.0,1.0,1.0
6,stage_0.4→1.5,sub2,0,0,-1.0,1.0,153,0,26,0.0,5599.0,0.0,98.0,-5599.0,16.2,0.48909657320872274,0.5,0.26850328947368424,0.09574468085106383,0.0,0.0,0.0,0.0
7,stage_0.4→1.5,sub2,1,0,1.0,-1.0,224,23,0,3220.0,0.0,58.0,0.0,3220.0,18.1,0.5793357933579336,0.5263157894736842,0.5804597701149425,0.38461538461538464,0.9575494452484322,1.0,1.0,1.0
10,stage_0.4→1.5,sub2,1,0,1.0,-1.0,144,20,0,3728.0,0.0,64.0,0.0,3728.0,6.5,0.5387931034482759,0.6666666666666666,0.8178294573643411,0.875,1.0,1.0,1.0,1.0
4,stage_0.4→1.5,sub2,0,0,-1.0,1.0,185,0,32,0.0,3179.0,0.0,80.0,-3179.0,28.8,0.6506024096385542,0.7222222222222222,0.5118626956082787,0.425,0.0,0.0,0.0,0.0
9,stage_0.4→1.5,sub2,0,0,-1.0,1.0,200,0,28,0.0,3540.0,0.0,72.0,-3540.0,21.6,0.5366666666666666,0.5,0.4284971398855954,0.4305555555555556,0.0,0.0,0.0,0.0
12,stage_0.4→1.5,sub2,1,0,1.0,-1.0,179,32,0,4154.0,0.0,80.0,0.0,4154.0,17.6,0.5405405405405406,0.6363636363636364,0.5750798722044729,0.5897435897435898,1.0,1.0,1.0,1.0
8,stage_0.4→1.5,sub2,1,0,1.0,-1.0,215,32,0,5405.0,0.0,108.0,0.0,5405.0,34.8,0.5175257731958763,0.5777777777777777,0.5255773165741011,0.4095238095238095,0.9760332599657618,1.0,1.0,1.0
13,stage_0.4→1.5,sub2,0,0,-1.0,1.0,150,0,32,0.0,3070.0,0.0,72.0,-3070.0,21.5,0.5276595744680851,0.5,0.294375,0.35714285714285715,0.0,0.0,0.0,0.0
11,stage_0.4→1.5,sub2,0,0,-1.0,1.0,183,0,32,0.0,3267.0,0.0,68.0,-3267.0,27.6,0.5714285714285714,0.6111111111111112,0.4066579634464752,0.38461538461538464,0.0,0.0,0.0,0.0
15,stage_0.4→1.5,sub2,0,0,-1.0,1.0,155,0,32,0.0,3655.0,0.0,92.0,-3655.0,12.2,0.2857142857142857,0.7647058823529411,0.3720703125,0.3953488372093023,0.0,0.0,0.0,0.0
17,stage_0.4→1.5,sub2,1,0,1.0,-1.0,199,24,0,3360.0,0.0,80.0,0.0,3360.0,18.9,0.42071197411003236,0.6,0.5519222271321255,0.4625,1.0,1.0,1.0,1.0
19,stage_0.4→1.5,sub2,0,0,-1.0,1.0,138,0,28,0.0,3182.0,0.0,72.0,-3182.0,12.0,0.501432664756447,0.6086956521739131,0.2849718492854049,0.2608695652173913,0.0,0.0,0.0,0.0
14,stage_0.4→1.5,sub2,1,0,1.0,-1.0,222,36,0,7279.0,0.0,128.0,0.0,7279.0,44.1,0.5194805194805194,0.5675675675675675,0.5017084282460137,0.59375,0.9818106655642828,1.0,1.0,1.0
20,stage_0.4→1.5,sub2,0,0,-1.0,1.0,161,0,28,0.0,2694.0,0.0,60.0,-2694.0,12.8,0.4961832061068702,0.6111111111111112,0.4053333333333333,0.38181818181818183,0.0,0.0,0.0,0.0
16,stage_0.4→1.5,sub2,0,0,-1.0,1.0,189,0,28,0.0,3789.0,0.0,80.0,-3789.0,33.7,0.47297297297297297,0.5483870967741935,0.4432194046306505,0.4125,0.0,0.0,0.0,0.0
21,stage_0.4→1.5,sub2,0,0,-1.0,1.0,176,0,24,0.0,3405.0,0.0,76.0,-3405.0,14.4,0.5487012987012987,0.5384615384615384,0.474036850921273,0.463768115942029,0.0,0.0,0.0,0.0
18,stage_0.4→1.5,sub2,1,0,1.0,-1.0,230,32,0,4311.0,0.0,76.0,0.0,4311.0,30.9,0.51875,0.6842105263157895,0.5501432664756447,0.5138888888888888,0.9421715184893784,0.9866666666666667,1.0,1.0
25,stage_0.4→1.5,sub2,0,0,-1.0,1.0,116,0,20,0.0,2320.0,0.0,72.0,-2320.0,7.6,0.42105263157894735,0.5,0.17083734359961503,0.1111111111111111,0.0,0.0,0.0,0.0
24,stage_0.4→1.5,sub2,0,0,-1.0,1.0,165,0,28,0.0,2925.0,0.0,60.0,-2925.0,12.1,0.45058139534883723,0.5263157894736842,0.4011720831113479,0.2830188679245283,0.0,0.0,0.0,0.0
26,stage_0.4→1.5,sub2,1,0,1.0,-1.0,206,20,0,3693.0,0.0,56.0,0.0,3693.0,14.4,0.5408805031446541,0.5555555555555556,0.5450214387803716,0.42857142857142855,0.9931389365351629,1.0,1.0,1.0
22,stage_0.4→1.5,sub2,0,0,-1.0,1.0,226,0,24,0.0,1822.0,0.0,48.0,-1822.0,21.2,0.61,0.75,0.5,0.475,0.14731098986749805,0.08333333333333333,0.0,0.0
23,stage_0.4→1.5,sub2,0,0,-1.0,1.0,225,0,28,0.0,2584.0,0.0,56.0,-2584.0,20.6,0.5526315789473685,0.6,0.6848072562358276,0.6451612903225806,0.07381837493361657,0.0,0.0,0.0
28,stage_0.4→1.5,sub2,0,0,-1.0,1.0,179,0,28,0.0,2737.0,0.0,60.0,-2737.0,13.4,0.564,0.47368421052631576,0.40417457305502846,0.375,0.0,0.0,0.0,0.0
0,stage_0.6→1.2,sub2,0,0,-1.0,1.0,179,0,32,0.0,2679.0,0.0,72.0,-2679.0,13.6,0.5218978102189781,0.5384615384615384,0.5392712550607287,0.45614035087719296,0.0,0.0,0.0,0.0
27,stage_0.4→1.5,sub2,0,0,-1.0,1.0,169,0,32,0.0,4568.0,0.0,96.0,-4568.0,25.7,0.4783427495291902,0.5576923076923077,0.4344799344799345,0.4166666666666667,0.0,0.0,0.0,0.0
29,stage_0.4→1.5,sub2,0,0,-1.0,1.0,165,0,34,0.0,2543.0,0.0,78.0,-2543.0,20.9,0.5990990990990991,0.6875,0.5289380976346251,0.45588235294117646,0.0,0.0,0.0,0.0
3,stage_0.6→1.2,sub2,0,0,-1.0,1.0,150,0,20,0.0,2246.0,0.0,56.0,-2246.0,10.5,0.49387755102040815,0.5882352941176471,0.38166666666666665,0.375,0.0,0.0,0.0,0.0
2,stage_0.6→1.2,sub2,0,0,-1.0,1.0,156,0,34,0.0,3583.0,0.0,74.0,-3583.0,19.0,0.27751196172248804,0.3181818181818182,0.16754617414248021,0.2,0.0,0.0,0.0,0.0
6,stage_0.6→1.2,sub2,0,0,-1.0,1.0,143,0,28,0.0,3907.0,0.0,92.0,-3907.0,11.4,0.4828897338403042,0.5,0.40958408679927666,0.29347826086956524,0.0,0.0,0.0,0.0
1,stage_0.6→1.2,sub2,0,0,-1.0,1.0,216,0,36,0.0,3768.0,0.0,76.0,-3768.0,38.0,0.46808510638297873,0.5789473684210527,0.4576354679802956,0.47368421052631576,0.00744324525493115,0.0,0.0,0.0
5,stage_0.6→1.2,sub2,1,0,1.0,-1.0,242,36,0,4680.0,0.0,84.0,0.0,4680.0,34.7,0.7471698113207547,0.5833333333333334,0.49294019933554817,0.4,0.7587734241908006,0.8452380952380952,1.0,1.0
8,stage_0.6→1.2,sub2,0,0,-1.0,1.0,164,0,28,0.0,2436.0,0.0,64.0,-2436.0,19.0,0.5408450704225352,0.5161290322580645,0.4236343366778149,0.43103448275862066,0.0,0.0,0.0,0.0
9,stage_0.6→1.2,sub2,1,0,1.0,-1.0,267,21,0,2324.0,0.0,49.0,0.0,2324.0,20.3,0.43333333333333335,0.5,0.5071915215745647,0.5416666666666666,0.5887417218543046,0.5208333333333334,1.0,1.0
11,stage_0.6→1.2,sub2,0,0,-1.0,1.0,119,0,24,0.0,2113.0,0.0,76.0,-2113.0,9.1,0.592,0.4864864864864865,0.21409921671018275,0.125,0.0,0.0,0.0,0.0
7,stage_0.6→1.2,sub2,0,0,-1.0,1.0,268,0,40,0.0,4809.0,0.0,76.0,-4809.0,39.4,0.5637254901960784,0.4583333333333333,0.5265259555048488,0.5303030303030303,0.3289742541888026,0.25,0.0,0.0
4,stage_0.6→1.2,sub2,1,0,1.0,-1.0,306,32,0,3147.0,0.0,76.0,0.0,3147.0,58.8,0.563265306122449,0.7241379310344828,0.5145348837209303,0.5,0.5997836668469443,0.5,1.0,1.0
12,stage_0.6→1.2,sub2,1,0,1.0,-1.0,224,24,0,5808.0,0.0,68.0,0.0,5808.0,16.4,0.5087719298245614,0.5348837209302325,0.5335648148148148,0.6323529411764706,0.9961599277162865,1.0,1.0,1.0
10,stage_0.6→1.2,sub2,1,0,1.0,-1.0,235,28,0,4514.0,0.0,76.0,0.0,4514.0,26.4,0.559322033898305,0.4444444444444444,0.5378405650857719,0.49333333333333335,0.9311976701856571,0.881578947368421,1.0,1.0
17,stage_0.6→1.2,sub2,0,0,-1.0,1.0,127,0,20,0.0,2387.0,0.0,68.0,-2387.0,7.6,0.5,0.4444444444444444,0.20704845814977973,0.17647058823529413,0.0,0.0,0.0,0.0
13,stage_0.6→1.2,sub2,1,0,1.0,-1.0,198,28,0,4404.0,0.0,104.0,0.0,4404.0,23.3,0.4972375690607735,0.5217391304347826,0.5952211126961484,0.5684210526315789,1.0,1.0,1.0,1.0
14,stage_0.6→1.2,sub2,0,0,-1.0,1.0,172,0,36,0.0,4451.0,0.0,88.0,-4451.0,23.1,0.5147783251231527,0.5357142857142857,0.388470066518847,0.3493975903614458,0.0,0.0,0.0,0.0
20,stage_0.6→1.2,sub2,0,0,-1.0,1.0,130,0,24,0.0,4213.0,0.0,100.0,-4213.0,10.3,0.5039745627980922,0.5555555555555556,0.2204891882311237,0.13,0.0,0.0,0.0,0.0
19,stage_0.6→1.2,sub2,1,0,1.0,-1.0,170,34,0,4404.0,0.0,74.0,0.0,4404.0,15.2,0.5375,0.6923076923076923,0.7066246056782335,0.6388888888888888,1.0,1.0,1.0,1.0
18,stage_0.6→1.2,sub2,1,0,1.0,-1.0,194,31,0,1761.0,0.0,51.0,0.0,1761.0,16.2,0.4880952380952381,0.5714285714285714,0.6438356164383562,0.7307692307692307,1.0,1.0,1.0,1.0
15,stage_0.6→1.2,sub2,0,0,-1.0,1.0,215,0,32,0.0,3807.0,0.0,88.0,-3807.0,31.5,0.49759615384615385,0.6206896551724138,0.5043554006968641,0.5,0.048720644935155974,0.0,0.0,0.0
24,stage_0.6→1.2,sub2,1,0,1.0,-1.0,147,28,0,5001.0,0.0,84.0,0.0,5001.0,10.1,0.6846846846846847,0.8461538461538461,0.8899082568807339,0.8783783783783784,1.0,1.0,1.0,1.0
22,stage_0.6→1.2,sub2,0,0,-1.0,1.0,120,0,30,0.0,2728.0,0.0,88.0,-2728.0,14.4,0.5346820809248555,0.5384615384615384,0.18716814159292036,0.1511627906976744,0.0,0.0,0.0,0.0
16,stage_0.6→1.2,sub2,0,0,-1.0,1.0,248,0,32,0.0,2352.0,0.0,68.0,-2352.0,42.6,0.47863247863247865,0.5,0.48323170731707316,0.509090909090909,0.36105476673427994,0.38235294117647056,0.0,0.0
23,stage_0.6→1.2,sub2,1,0,1.0,-1.0,183,28,0,6510.0,0.0,76.0,0.0,6510.0,19.2,0.6246575342465753,0.5714285714285714,0.7405036278275715,0.7236842105263158,1.0,1.0,1.0,1.0
26,stage_0.6→1.2,sub2,0,0,-1.0,1.0,143,0,28,0.0,1997.0,0.0,56.0,-1997.0,14.2,0.4580152671755725,0.5714285714285714,0.3580691642651297,0.32,0.0,0.0,0.0,0.0
21,stage_0.6→1.2,sub2,0,0,-1.0,1.0,214,0,32,0.0,4486.0,0.0,96.0,-4486.0,34.2,0.5188679245283019,0.5365853658536586,0.5223193741371376,0.4479166666666667,0.003982843137254902,0.0,0.0,0.0
