seed,label,opp,win,draw,r0,r1,steps,n0_final,n1_final,ships0_final,ships1_final,prod0_final,prod1_final,ships_diff,time_sec,sr_30,pr_30,sr_100,pr_100,sr_200,pr_200,sr_final,pr_final
6,dist_0.3,sub2,0,0,-1.0,1.0,265,0,22,0.0,1562.0,0.0,50.0,-1562.0,19.6,0.5066666666666667,0.8125,0.5655070318282753,0.4166666666666667,0.41680395387149916,0.375,0.0,0.0
2,dist_0.3,sub2,1,0,1.0,-1.0,211,36,0,6588.0,0.0,112.0,0.0,6588.0,37.3,0.5550660792951542,0.47368421052631576,0.5418552036199095,0.5535714285714286,0.9764726385500174,1.0,1.0,1.0
9,dist_0.3,sub2,0,0,-1.0,1.0,147,0,24,0.0,3393.0,0.0,88.0,-3393.0,16.5,0.5277136258660509,0.4745762711864407,0.3333333333333333,0.20454545454545456,0.0,0.0,0.0,0.0
10,dist_0.3,sub2,0,0,-1.0,1.0,158,0,32,0.0,3600.0,0.0,80.0,-3600.0,16.8,0.5121107266435986,0.6206896551724138,0.34787178139779296,0.35526315789473684,0.0,0.0,0.0,0.0
8,dist_0.3,sub2,1,0,1.0,-1.0,191,36,0,6492.0,0.0,104.0,0.0,6492.0,23.3,0.4213197969543147,0.6086956521739131,0.5599242065371862,0.63,1.0,1.0,1.0,1.0
13,dist_0.3,sub2,0,0,-1.0,1.0,131,0,28,0.0,2893.0,0.0,80.0,-2893.0,9.4,0.5168539325842697,0.42857142857142855,0.18486882245271508,0.2375,0.0,0.0,0.0,0.0
11,dist_0.3,sub2,0,0,-1.0,1.0,162,0,32,0.0,2787.0,0.0,72.0,-2787.0,16.6,0.5093457943925234,0.4666666666666667,0.4034175334323923,0.3548387096774194,0.0,0.0,0.0,0.0
14,dist_0.3,sub2,0,0,-1.0,1.0,199,0,24,0.0,3380.0,0.0,72.0,-3380.0,16.7,0.49074074074074076,0.5833333333333334,0.4796954314720812,0.4305555555555556,0.0,0.0,0.0,0.0
12,dist_0.3,sub2,0,0,-1.0,1.0,165,0,44,0.0,3278.0,0.0,88.0,-3278.0,33.9,0.4714828897338403,0.4,0.4504385964912281,0.39285714285714285,0.0,0.0,0.0,0.0
16,dist_0.3,sub2,0,0,-1.0,1.0,236,0,28,0.0,3845.0,0.0,80.0,-3845.0,26.7,0.5,0.5454545454545454,0.5808052950910094,0.4230769230769231,0.17017738359201773,0.1125,0.0,0.0
17,dist_0.3,sub2,1,0,1.0,-1.0,183,32,0,5147.0,0.0,72.0,0.0,5147.0,22.4,0.5586854460093896,0.6428571428571429,0.6909090909090909,0.7222222222222222,1.0,1.0,1.0,1.0
15,dist_0.3,sub2,0,0,-1.0,1.0,200,0,32,0.0,3133.0,0.0,96.0,-3133.0,32.2,0.45092460881934565,0.5,0.48749131341209173,0.4270833333333333,0.0,0.0,0.0,0.0
19,dist_0.3,sub2,1,0,1.0,-1.0,145,24,0,2643.0,0.0,60.0,0.0,2643.0,6.3,0.5104166666666666,0.6666666666666666,0.7630375114364135,0.7924528301886793,1.0,1.0,1.0,1.0
22,dist_0.3,sub2,0,0,-1.0,1.0,118,0,24,0.0,2388.0,0.0,72.0,-2388.0,7.8,0.5175097276264592,0.5,0.12369942196531791,0.18055555555555555,0.0,0.0,0.0,0.0
18,dist_0.3,sub2,0,0,-1.0,1.0,170,0,35,0.0,3939.0,0.0,99.0,-3939.0,27.9,0.5124555160142349,0.28,0.44547729710404005,0.4479166666666667,0.0,0.0,0.0,0.0
24,dist_0.3,sub2,0,0,-1.0,1.0,179,0,24,0.0,2796.0,0.0,52.0,-2796.0,9.4,0.5,0.5,0.2965328467153285,0.3333333333333333,0.0,0.0,0.0,0.0
20,dist_0.3,sub2,1,0,1.0,-1.0,196,36,0,6451.0,0.0,104.0,0.0,6451.0,20.4,0.5857988165680473,0.625,0.6385052802599512,0.6442307692307693,1.0,1.0,1.0,1.0
27,dist_0.3,sub2,0,0,-1.0,1.0,141,0,20,0.0,1890.0,0.0,48.0,-1890.0,6.8,0.5,0.5,0.24431818181818182,0.2857142857142857,0.0,0.0,0.0,0.0
28,dist_0.3,sub2,0,0,-1.0,1.0,158,0,26,0.0,3296.0,0.0,82.0,-3296.0,14.1,0.43521594684385384,0.5384615384615384,0.41246020918599363,0.35,0.0,0.0,0.0,0.0
23,dist_0.3,sub2,1,0,1.0,-1.0,291,28,0,6259.0,0.0,88.0,0.0,6259.0,40.1,0.5119266055045871,0.5740740740740741,0.5643246711581649,0.5568181818181818,0.6754924120116241,0.5340909090909091,1.0,1.0
25,dist_0.3,sub2,0,0,-1.0,1.0,195,0,28,0.0,3110.0,0.0,76.0,-3110.0,29.5,0.47058823529411764,0.6666666666666666,0.4251179245283019,0.5,0.0,0.0,0.0,0.0
26,dist_0.3,sub2,0,0,-1.0,1.0,227,0,28,0.0,3214.0,0.0,72.0,-3214.0,29.4,0.5751295336787565,0.4375,0.5099262620533183,0.5,0.14649081488459728,0.013888888888888888,0.0,0.0
21,dist_0.3,sub2,1,0,1.0,-1.0,420,28,0,17851.0,0.0,80.0,0.0,17851.0,52.5,0.5158730158730159,0.6086956521739131,0.555244195356285,0.475,0.9453407968389859,0.9375,1.0,1.0
0,dist_0.5,sub2,1,0,1.0,-1.0,172,25,0,5160.0,0.0,73.0,0.0,5160.0,9.1,0.417910447761194,0.8571428571428571,0.8060975609756098,0.7887323943661971,1.0,1.0,1.0,1.0
1,dist_0.5,sub2,1,0,1.0,-1.0,157,33,0,3267.0,0.0,77.0,0.0,3267.0,14.8,0.819672131147541,0.8,0.7240031274433151,0.6666666666666666,1.0,1.0,1.0,1.0
3,dist_0.5,sub2,0,0,-1.0,1.0,133,0,28,0.0,2270.0,0.0,72.0,-2270.0,10.2,0.5108108108108108,0.4838709677419355,0.21734104046242775,0.2982456140350877,0.0,0.0,0.0,0.0
29,dist_0.3,sub2,1,0,1.0,-1.0,198,36,0,4261.0,0.0,80.0,0.0,4261.0,27.9,0.4954128440366973,0.5714285714285714,0.6201083684527393,0.6176470588235294,1.0,1.0,1.0,1.0
5,dist_0.5,sub2,1,0,1.0,-1.0,158,32,0,6434.0,0.0,92.0,0.0,6434.0,12.0,0.5411764705882353,0.875,0.8698760724499524,0.8809523809523809,1.0,1.0,1.0,1.0
4,dist_0.5,sub2,1,0,1.0,-1.0,182,35,0,3631.0,0.0,83.0,0.0,3631.0,18.7,0.5,0.5833333333333334,0.6635562467599793,0.6323529411764706,1.0,1.0,1.0,1.0
2,dist_0.5,sub2,0,0,-1.0,1.0,192,0,32,0.0,3698.0,0.0,92.0,-3698.0,29.7,0.5771144278606966,0.5384615384615384,0.4352147674831381,0.44565217391304346,0.0,0.0,0.0,0.0
9,dist_0.5,sub2,1,0,1.0,-1.0,152,28,0,4324.0,0.0,76.0,0.0,4324.0,11.0,0.6158940397350994,0.7333333333333333,0.734583127775037,0.6986301369863014,1.0,1.0,1.0,1.0
7,dist_0.5,sub2,0,0,-1.0,1.0,154,0,33,0.0,3168.0,0.0,77.0,-3168.0,20.7,0.4580152671755725,0.4782608695652174,0.3458823529411765,0.27631578947368424,0.0,0.0,0.0,0.0
6,dist_0.5,sub2,1,0,1.0,-1.0,264,29,0,8725.0,0.0,97.0,0.0,8725.0,31.0,0.4604651162790698,0.5,0.5458823529411765,0.5,0.9514097180563887,0.9270833333333334,1.0,1.0
10,dist_0.5,sub2,1,0,1.0,-1.0,163,34,0,3964.0,0.0,82.0,0.0,3964.0,19.7,0.5060728744939271,0.5128205128205128,0.6251735307727904,0.6538461538461539,1.0,1.0,1.0,1.0
8,dist_0.5,sub2,1,0,1.0,-1.0,180,38,0,4307.0,0.0,94.0,0.0,4307.0,27.8,0.5330578512396694,0.6190476190476191,0.5802511028164234,0.5978260869565217,1.0,1.0,1.0,1.0
11,dist_0.5,sub2,1,0,1.0,-1.0,151,36,0,6540.0,0.0,112.0,0.0,6540.0,19.9,0.6201550387596899,0.696969696969697,0.7842814863531733,0.7767857142857143,1.0,1.0,1.0,1.0
12,dist_0.5,sub2,0,0,-1.0,1.0,149,0,24,0.0,1480.0,0.0,52.0,-1480.0,13.4,0.66875,0.4444444444444444,0.45107632093933464,0.4489795918367347,0.0,0.0,0.0,0.0
14,dist_0.5,sub2,0,0,-1.0,1.0,129,0,32,0.0,3119.0,0.0,84.0,-3119.0,16.9,0.5252747252747253,0.5277777777777778,0.16569484936831877,0.17857142857142858,0.0,0.0,0.0,0.0
17,dist_0.5,sub2,1,0,1.0,-1.0,161,34,0,5254.0,0.0,82.0,0.0,5254.0,13.8,0.416403785488959,0.5454545454545454,0.724898694281855,0.7875,1.0,1.0,1.0,1.0
15,dist_0.5,sub2,1,0,1.0,-1.0,194,32,0,6672.0,0.0,88.0,0.0,6672.0,18.6,0.6317829457364341,0.55,0.7404921700223713,0.6707317073170732,1.0,1.0,1.0,1.0
13,dist_0.5,sub2,0,0,-1.0,1.0,208,0,32,0.0,2895.0,0.0,76.0,-2895.0,27.7,0.7301587301587301,0.8333333333333334,0.5301360985093972,0.5074626865671642,0.044350173544157344,0.0,0.0,0.0
20,dist_0.5,sub2,0,0,-1.0,1.0,142,0,28,0.0,4227.0,0.0,100.0,-4227.0,11.4,0.5633802816901409,0.5526315789473685,0.32619316046599023,0.2857142857142857,0.0,0.0,0.0,0.0
21,dist_0.5,sub2,0,0,-1.0,1.0,129,0,28,0.0,2036.0,0.0,76.0,-2036.0,8.6,0.7222222222222222,0.16666666666666666,0.24029850746268658,0.21875,0.0,0.0,0.0,0.0
16,dist_0.5,sub2,0,0,-1.0,1.0,229,0,28,0.0,3341.0,0.0,104.0,-3341.0,32.9,0.41025641025641024,0.47368421052631576,0.4787368421052632,0.5531914893617021,0.3497237569060773,0.2403846153846154,0.0,0.0
22,dist_0.5,sub2,1,0,1.0,-1.0,228,20,0,2359.0,0.0,44.0,0.0,2359.0,11.2,0.417910447761194,0.6666666666666666,0.5038674033149171,0.6,0.915426251691475,0.9545454545454546,1.0,1.0
18,dist_0.5,sub2,0,0,-1.0,1.0,213,0,32,0.0,3431.0,0.0,68.0,-3431.0,28.9,0.4452054794520548,0.46153846153846156,0.4268707482993197,0.4576271186440678,0.01303538175046555,0.0,0.0,0.0
23,dist_0.5,sub2,1,0,1.0,-1.0,200,24,0,2318.0,0.0,48.0,0.0,2318.0,15.5,0.5,0.5,0.5646173149309912,0.6190476190476191,1.0,1.0,1.0,1.0
19,dist_0.5,sub2,1,0,1.0,-1.0,243,28,0,4408.0,0.0,80.0,0.0,4408.0,29.2,0.5160142348754448,0.64,0.529608938547486,0.5416666666666666,0.7933914306463326,0.7125,1.0,1.0
24,dist_0.5,sub2,0,0,-1.0,1.0,145,0,36,0.0,2641.0,0.0,80.0,-2641.0,21.3,0.44808743169398907,0.5555555555555556,0.38760563380281693,0.32,0.0,0.0,0.0,0.0
28,dist_0.5,sub2,1,0,1.0,-1.0,184,27,0,3649.0,0.0,55.0,0.0,3649.0,12.7,0.4222222222222222,0.5,0.6910699919549477,0.6458333333333334,1.0,1.0,1.0,1.0
27,dist_0.5,sub2,0,0,-1.0,1.0,149,0,27,0.0,2378.0,0.0,74.0,-2378.0,17.8,0.5071225071225072,0.6,0.3976905311778291,0.4166666666666667,0.0,0.0,0.0,0.0
25,dist_0.5,sub2,0,0,-1.0,1.0,226,0,28,0.0,2294.0,0.0,64.0,-2294.0,30.1,0.5309090909090909,0.4666666666666667,0.49744114636642783,0.4666666666666667,0.17993527508090615,0.0625,0.0,0.0
1,urg_0.5,sub2,0,0,-1.0,1.0,135,0,27,0.0,3111.0,0.0,79.0,-3111.0,10.7,0.504,0.5294117647058824,0.23543123543123542,0.23376623376623376,0.0,0.0,0.0,0.0
29,dist_0.5,sub2,0,0,-1.0,1.0,167,0,36,0.0,3794.0,0.0,100.0,-3794.0,20.0,0.3612565445026178,0.4444444444444444,0.4051431344007763,0.4074074074074074,0.0,0.0,0.0,0.0
26,dist_0.5,sub2,1,0,1.0,-1.0,245,36,0,5243.0,0.0,68.0,0.0,5243.0,41.6,0.5109717868338558,0.5185185185185185,0.4869650762420069,0.5735294117647058,0.9554767533490938,0.9852941176470589,1.0,1.0
2,urg_0.5,sub2,0,0,-1.0,1.0,142,0,32,0.0,4027.0,0.0,96.0,-4027.0,17.1,0.49174917491749176,0.5714285714285714,0.2932016710976073,0.22727272727272727,0.0,0.0,0.0,0.0
0,urg_0.5,sub2,0,0,-1.0,1.0,172,0,32,0.0,4656.0,0.0,104.0,-4656.0,30.3,0.5944798301486199,0.5,0.47735418703160637,0.34,0.0,0.0,0.0,0.0
4,urg_0.5,sub2,0,0,-1.0,1.0,154,0,28,0.0,3545.0,0.0,88.0,-3545.0,12.8,0.5514285714285714,0.5,0.4177865612648221,0.38095238095238093,0.0,0.0,0.0,0.0
3,urg_0.5,sub2,1,0,1.0,-1.0,171,38,0,5717.0,0.0,90.0,0.0,5717.0,22.9,0.4972067039106145,0.6666666666666666,0.694659600489197,0.6590909090909091,1.0,1.0,1.0,1.0
6,urg_0.5,sub2,0,0,-1.0,1.0,148,0,36,0.0,3013.0,0.0,80.0,-3013.0,21.9,0.45979899497487436,0.5,0.38776517020226936,0.3026315789473684,0.0,0.0,0.0,0.0
8,urg_0.5,sub2,0,0,-1.0,1.0,227,0,24,0.0,3252.0,0.0,80.0,-3252.0,20.7,0.4883720930232558,0.5357142857142857,0.4961062757672927,0.4084507042253521,0.2049849591749033,0.2375,0.0,0.0
7,urg_0.5,sub2,0,0,-1.0,1.0,177,0,36,0.0,2471.0,0.0,72.0,-2471.0,26.2,0.5176056338028169,0.5294117647058824,0.4883190883190883,0.45588235294117646,0.0,0.0,0.0,0.0
9,urg_0.5,sub2,1,0,1.0,-1.0,205,28,0,4598.0,0.0,68.0,0.0,4598.0,18.8,0.5283582089552239,0.56,0.5748829953198128,0.5423728813559322,0.998158379373849,1.0,1.0,1.0
10,urg_0.5,sub2,1,0,1.0,-1.0,175,36,0,6724.0,0.0,108.0,0.0,6724.0,19.9,0.5279642058165548,0.4927536231884058,0.6240095087163233,0.74,1.0,1.0,1.0,1.0
12,urg_0.5,sub2,0,0,-1.0,1.0,154,0,28,0.0,4337.0,0.0,80.0,-4337.0,13.6,0.45662100456621,0.5,0.3391145595618439,0.3,0.0,0.0,0.0,0.0
11,urg_0.5,sub2,0,0,-1.0,1.0,161,0,36,0.0,2702.0,0.0,80.0,-2702.0,26.3,0.4898785425101215,0.5333333333333333,0.4135188866799205,0.40789473684210525,0.0,0.0,0.0,0.0
14,urg_0.5,sub2,0,0,-1.0,1.0,145,0,24,0.0,3477.0,0.0,80.0,-3477.0,11.2,0.5044052863436124,0.46153846153846156,0.3406644829199813,0.2875,0.0,0.0,0.0,0.0
15,urg_0.5,sub2,0,0,-1.0,1.0,157,0,35,0.0,1569.0,0.0,48.0,-1569.0,13.4,0.5274725274725275,0.7142857142857143,0.36036036036036034,0.2903225806451613,0.0,0.0,0.0,0.0
18,urg_0.5,sub2,0,0,-1.0,1.0,112,0,26,0.0,1150.0,0.0,56.0,-1150.0,7.1,0.5,0.5,0.08018867924528301,0.0,0.0,0.0,0.0,0.0
16,urg_0.5,sub2,1,0,1.0,-1.0,156,30,0,6159.0,0.0,98.0,0.0,6159.0,13.7,0.5601851851851852,0.6111111111111112,0.757137560252132,0.8111111111111111,1.0,1.0,1.0,1.0
13,urg_0.5,sub2,1,0,1.0,-1.0,283,36,0,7860.0,0.0,100.0,0.0,7860.0,44.0,0.4595959595959596,0.48148148148148145,0.5622672734795201,0.5172413793103449,0.8608058608058609,0.74,1.0,1.0
20,urg_0.5,sub2,0,0,-1.0,1.0,231,0,23,0.0,2297.0,0.0,59.0,-2297.0,23.0,0.5532994923857868,0.5333333333333333,0.5439010017678255,0.5254237288135594,0.197608558842039,0.3050847457627119,0.0,0.0
17,urg_0.5,sub2,1,0,1.0,-1.0,214,36,0,2912.0,0.0,68.0,0.0,2912.0,35.7,0.5025125628140703,0.6153846153846154,0.5565326633165829,0.5645161290322581,0.9588744588744589,0.9558823529411765,1.0,1.0
5,urg_0.5,sub2,1,0,1.0,-1.0,500,32,4,35856.0,3568.0,91.0,9.0,32288.0,90.6,0.5023696682464455,0.6111111111111112,0.7003154574132492,0.66,0.9079168416631668,0.91,0.9094967532467533,0.91
21,urg_0.5,sub2,0,0,-1.0,1.0,167,0,36,0.0,3080.0,0.0,80.0,-3080.0,21.1,0.42201834862385323,0.43478260869565216,0.42007637752318605,0.37333333333333335,0.0,0.0,0.0,0.0
19,urg_0.5,sub2,0,0,-1.0,1.0,195,0,36,0.0,4505.0,0.0,100.0,-4505.0,36.0,0.36363636363636365,0.5,0.4605263157894737,0.44680851063829785,0.0,0.0,0.0,0.0
25,urg_0.5,sub2,1,0,1.0,-1.0,227,20,0,1978.0,0.0,36.0,0.0,1978.0,11.4,0.5663716814159292,0.7142857142857143,0.6444249341527656,0.65625,0.9915644171779141,0.9722222222222222,1.0,1.0
27,urg_0.5,sub2,0,0,-1.0,1.0,191,0,24,0.0,2738.0,0.0,60.0,-2738.0,15.9,0.4642857142857143,0.5,0.4134078212290503,0.48333333333333334,0.0,0.0,0.0,0.0
24,urg_0.5,sub2,1,0,1.0,-1.0,227,32,0,6217.0,0.0,100.0,0.0,6217.0,33.0,0.5189620758483033,0.6086956521739131,0.4932813177286519,0.52,0.9321296497715902,0.88,1.0,1.0
23,urg_0.5,sub2,1,0,1.0,-1.0,219,36,0,6695.0,0.0,92.0,0.0,6695.0,33.8,0.604,0.6666666666666666,0.6496449103821441,0.5978260869565217,0.9341347781916695,0.9565217391304348,1.0,1.0
26,urg_0.5,sub2,0,0,-1.0,1.0,158,0,39,0.0,3476.0,0.0,95.0,-3476.0,25.0,0.5032258064516129,0.5208333333333334,0.4468321600592812,0.43820224719101125,0.0,0.0,0.0,0.0
28,urg_0.5,sub2,1,0,1.0,-1.0,103,24,0,2545.0,0.0,72.0,0.0,2545.0,5.1,0.6790123456790124,0.8235294117647058,0.9910641754670999,1.0,1.0,1.0,1.0,1.0
22,urg_0.5,sub2,1,0,1.0,-1.0,500,17,7,18820.0,4769.0,65.0,23.0,14051.0,40.6,0.49125168236877526,0.5344827586206896,0.5884297520661157,0.47058823529411764,0.7063740856844305,0.6704545454545454,0.7978294967993557,0.7386363636363636
29,urg_0.5,sub2,1,0,1.0,-1.0,211,28,0,4914.0,0.0,68.0,0.0,4914.0,18.4,0.5314685314685315,0.375,0.5972495088408645,0.6268656716417911,0.985969676397375,1.0,1.0,1.0
3,urg_3.0,sub2,0,0,-1.0,1.0,217,0,24,0.0,3477.0,0.0,84.0,-3477.0,23.9,0.5,0.5,0.4987785016286645,0.5119047619047619,0.06312028582770941,0.07142857142857142,0.0,0.0
0,urg_3.0,sub2,1,0,1.0,-1.0,179,43,0,4026.0,0.0,71.0,0.0,4026.0,30.4,0.503968253968254,0.5416666666666666,0.6659412404787813,0.6290322580645161,1.0,1.0,1.0,1.0
2,urg_3.0,sub2,0,0,-1.0,1.0,196,0,32,0.0,3199.0,0.0,88.0,-3199.0,28.3,0.582089552238806,0.14285714285714285,0.4627565982404692,0.4659090909090909,0.0,0.0,0.0,0.0
4,urg_3.0,sub2,0,0,-1.0,1.0,158,0,32,0.0,2676.0,0.0,88.0,-2676.0,15.9,0.4708860759493671,0.5,0.4429602888086643,0.48148148148148145,0.0,0.0,0.0,0.0
1,urg_3.0,sub2,0,0,-1.0,1.0,183,0,36,0.0,3410.0,0.0,100.0,-3410.0,34.7,0.4155844155844156,0.6086956521739131,0.4773060029282577,0.42,0.0,0.0,0.0,0.0
7,urg_3.0,sub2,0,0,-1.0,1.0,178,0,28,0.0,2083.0,0.0,66.0,-2083.0,16.3,0.5,0.5,0.4662731871838111,0.4791666666666667,0.0,0.0,0.0,0.0
6,urg_3.0,sub2,1,0,1.0,-1.0,186,32,0,7039.0,0.0,92.0,0.0,7039.0,19.0,0.5681818181818182,0.625,0.6780936454849499,0.7391304347826086,1.0,1.0,1.0,1.0
8,urg_3.0,sub2,0,0,-1.0,1.0,198,0,24,0.0,3292.0,0.0,84.0,-3292.0,23.6,0.4490238611713666,0.5686274509803921,0.514013749338974,0.4880952380952381,0.0,0.0,0.0,0.0
5,urg_3.0,sub2,1,0,1.0,-1.0,208,32,0,5721.0,0.0,80.0,0.0,5721.0,31.3,0.5843621399176955,0.5384615384615384,0.5207275803722504,0.4875,0.9625380892633089,1.0,1.0,1.0
9,urg_3.0,sub2,0,0,-1.0,1.0,181,0,32,0.0,2965.0,0.0,92.0,-2965.0,28.5,0.5197505197505198,0.59375,0.44790465205690116,0.5113636363636364,0.0,0.0,0.0,0.0
11,urg_3.0,sub2,0,0,-1.0,1.0,151,0,32,0.0,3303.0,0.0,68.0,-3303.0,14.9,0.5353982300884956,0.47368421052631576,0.2912371134020619,0.3076923076923077,0.0,0.0,0.0,0.0
14,urg_3.0,sub2,1,0,1.0,-1.0,110,36,0,2788.0,0.0,84.0,0.0,2788.0,7.7,0.6229508196721312,0.8333333333333334,0.9850046860356139,1.0,1.0,1.0,1.0,1.0
10,urg_3.0,sub2,1,0,1.0,-1.0,195,32,0,3350.0,0.0,72.0,0.0,3350.0,23.7,0.5,0.5,0.5662037037037037,0.5217391304347826,1.0,1.0,1.0,1.0
12,urg_3.0,sub2,0,0,-1.0,1.0,162,0,32,0.0,3644.0,0.0,104.0,-3644.0,22.0,0.5480943738656987,0.6,0.4091460946985026,0.3939393939393939,0.0,0.0,0.0,0.0
16,urg_3.0,sub2,1,0,1.0,-1.0,133,28,0,3551.0,0.0,84.0,0.0,3551.0,8.4,0.8191489361702128,0.7586206896551724,0.7875443437130469,0.8048780487804879,1.0,1.0,1.0,1.0
15,urg_3.0,sub2,1,0,1.0,-1.0,246,28,0,6795.0,0.0,72.0,0.0,6795.0,26.1,0.5550122249388753,0.5333333333333333,0.63718820861678,0.6619718309859155,0.9721763734968167,0.9444444444444444,1.0,1.0
13,urg_3.0,sub2,1,0,1.0,-1.0,258,36,0,5749.0,0.0,68.0,0.0,5749.0,31.6,0.5925925925925926,0.6,0.5822222222222222,0.6190476190476191,0.837412001340932,0.7910447761194029,1.0,1.0
18,urg_3.0,sub2,1,0,1.0,-1.0,190,32,0,4177.0,0.0,88.0,0.0,4177.0,19.3,0.4931506849315068,0.4,0.723996723996724,0.7540983606557377,1.0,1.0,1.0,1.0
19,urg_3.0,sub2,1,0,1.0,-1.0,195,32,0,5537.0,0.0,84.0,0.0,5537.0,19.8,0.6707317073170732,0.6470588235294118,0.6449101796407186,0.7027027027027027,1.0,1.0,1.0,1.0
17,urg_3.0,sub2,1,0,1.0,-1.0,202,36,0,6531.0,0.0,104.0,0.0,6531.0,29.1,0.4208754208754209,0.6956521739130435,0.6436744033998039,0.6138613861386139,0.9986035686578744,1.0,1.0,1.0
21,urg_3.0,sub2,1,0,1.0,-1.0,170,26,0,3778.0,0.0,74.0,0.0,3778.0,11.5,0.5053191489361702,0.5,0.6328377504848093,0.6388888888888888,1.0,1.0,1.0,1.0
20,urg_3.0,sub2,1,0,1.0,-1.0,205,24,0,4609.0,0.0,72.0,0.0,4609.0,16.2,0.5653409090909091,0.5333333333333333,0.5649588289112535,0.5972222222222222,0.9923406172561388,1.0,1.0,1.0
23,urg_3.0,sub2,0,0,-1.0,1.0,135,0,24,0.0,2496.0,0.0,72.0,-2496.0,12.3,0.4763779527559055,0.5555555555555556,0.3013698630136986,0.3333333333333333,0.0,0.0,0.0,0.0
24,urg_3.0,sub2,0,0,-1.0,1.0,219,0,24,0.0,3388.0,0.0,68.0,-3388.0,17.6,0.52,0.4,0.5181818181818182,0.47058823529411764,0.02668416447944007,0.0,0.0,0.0
25,urg_3.0,sub2,0,0,-1.0,1.0,207,0,28,0.0,3111.0,0.0,56.0,-3111.0,17.3,0.5112540192926045,0.5,0.45186781609195403,0.4528301886792453,0.03109158499493072,0.0,0.0,0.0
22,urg_3.0,sub2,1,0,1.0,-1.0,224,24,0,4175.0,0.0,68.0,0.0,4175.0,21.7,0.4979919678714859,0.6111111111111112,0.5365997638724912,0.47058823529411764,0.9805825242718447,1.0,1.0,1.0
26,urg_3.0,sub2,0,0,-1.0,1.0,244,0,20,0.0,3337.0,0.0,56.0,-3337.0,14.5,0.5,0.5,0.5317919075144508,0.5952380952380952,0.20339805825242718,0.2,0.0,0.0
29,urg_3.0,sub2,1,0,1.0,-1.0,184,24,0,3628.0,0.0,68.0,0.0,3628.0,12.7,0.5821917808219178,0.42857142857142855,0.630216587427364,0.6323529411764706,1.0,1.0,1.0,1.0
28,urg_3.0,sub2,0,0,-1.0,1.0,112,0,32,0.0,2999.0,0.0,104.0,-2999.0,15.6,0.5263157894736842,0.5,0.05343511450381679,0.08080808080808081,0.0,0.0,0.0,0.0
0,xfer_8,sub2,1,0,1.0,-1.0,162,29,0,6087.0,0.0,97.0,0.0,6087.0,16.6,0.5697674418604651,0.6153846153846154,0.7869930580928023,0.7708333333333334,1.0,1.0,1.0,1.0
27,urg_3.0,sub2,1,0,1.0,-1.0,235,32,0,2990.0,0.0,60.0,0.0,2990.0,33.3,0.5140845070422535,0.7272727272727273,0.5494716618635928,0.5102040816326531,0.8528064146620847,0.8333333333333334,1.0,1.0
3,xfer_8,sub2,0,0,-1.0,1.0,212,0,24,0.0,2125.0,0.0,44.0,-2125.0,16.6,0.47674418604651164,0.5714285714285714,0.4521400778210117,0.4146341463414634,0.003621001810500905,0.0,0.0,0.0
2,xfer_8,sub2,0,0,-1.0,1.0,252,0,24,0.0,2046.0,0.0,56.0,-2046.0,18.5,0.6855670103092784,0.38095238095238093,0.5086906141367323,0.44680851063829785,0.3285891089108911,0.40384615384615385,0.0,0.0
5,xfer_8,sub2,1,0,1.0,-1.0,190,20,0,2971.0,0.0,52.0,0.0,2971.0,9.6,0.5,0.5,0.5922787193973634,0.7446808510638298,1.0,1.0,1.0,1.0
1,xfer_8,sub2,1,0,1.0,-1.0,258,36,0,4645.0,0.0,88.0,0.0,4645.0,38.2,0.5761421319796954,0.5806451612903226,0.5090641842234199,0.4166666666666667,0.7241999280834233,0.6547619047619048,1.0,1.0
7,xfer_8,sub2,0,0,-1.0,1.0,130,0,24,0.0,2636.0,0.0,72.0,-2636.0,11.1,0.6010362694300518,0.4482758620689655,0.22100313479623823,0.25,0.0,0.0,0.0,0.0
4,xfer_8,sub2,1,0,1.0,-1.0,274,38,0,6262.0,0.0,86.0,0.0,6262.0,31.4,0.5571428571428572,0.25,0.5534441805225653,0.5416666666666666,0.7365720150530277,0.7142857142857143,1.0,1.0
8,xfer_8,sub2,0,0,-1.0,1.0,188,0,24,0.0,2669.0,0.0,76.0,-2669.0,15.0,0.5,0.5,0.44714527981910684,0.5135135135135135,0.0,0.0,0.0,0.0
6,xfer_8,sub2,0,0,-1.0,1.0,161,0,34,0.0,4809.0,0.0,106.0,-4809.0,21.6,0.46174142480211083,0.52,0.3695431472081218,0.33653846153846156,0.0,0.0,0.0,0.0
10,xfer_8,sub2,1,0,1.0,-1.0,137,32,0,3811.0,0.0,84.0,0.0,3811.0,11.2,0.6863468634686347,0.6818181818181818,0.8192007797270955,0.9078947368421053,1.0,1.0,1.0,1.0
9,xfer_8,sub2,0,0,-1.0,1.0,164,0,32,0.0,3759.0,0.0,96.0,-3759.0,16.4,0.49588477366255146,0.4117647058823529,0.41263057929724595,0.391304347826087,0.0,0.0,0.0,0.0
12,xfer_8,sub2,1,0,1.0,-1.0,212,24,0,3859.0,0.0,56.0,0.0,3859.0,13.3,0.5641025641025641,0.5555555555555556,0.6556671449067432,0.64,0.9878374369623257,1.0,1.0,1.0
