candidate_a_idx,candidate_a_name,candidate_b_idx,candidate_b_name,match_id,seed,points_a,points_b,win_a,draw,win_b,reward_our,reward_sub,ships_our_final,ships_sub_final,ships_diff,steps,match_time_sec
4,winner_seed20,8,winner_seed47,5,5805,1.0,0.0,1,0,0,1,-1,3167,0,3167,236,11.5
4,winner_seed20,8,winner_seed47,9,5809,1.0,0.0,1,0,0,1,-1,2500,0,2500,149,6.0
4,winner_seed20,8,winner_seed47,7,5807,1.0,0.0,1,0,0,1,-1,1180,0,1180,260,9.9
4,winner_seed20,8,winner_seed47,10,5810,0.0,1.0,0,0,1,-1,1,0,2145,-2145,160,9.7
4,winner_seed20,8,winner_seed47,12,5812,0.0,1.0,0,0,1,-1,1,0,1569,-1569,227,5.3
4,winner_seed20,8,winner_seed47,11,5811,0.0,1.0,0,0,1,-1,1,0,2886,-2886,219,11.2
4,winner_seed20,8,winner_seed47,8,5808,0.0,1.0,0,0,1,-1,1,0,3885,-3885,225,17.6
4,winner_seed20,8,winner_seed47,15,5815,1.0,0.0,1,0,0,1,-1,2687,0,2687,162,6.7
4,winner_seed20,8,winner_seed47,16,5816,0.0,1.0,0,0,1,-1,1,0,2164,-2164,203,7.8
4,winner_seed20,8,winner_seed47,14,5814,0.0,1.0,0,0,1,-1,1,0,2818,-2818,199,12.6
4,winner_seed20,8,winner_seed47,17,5817,1.0,0.0,1,0,0,1,-1,2103,0,2103,166,7.7
4,winner_seed20,8,winner_seed47,13,5813,1.0,0.0,1,0,0,1,-1,2843,0,2843,232,17.3
4,winner_seed20,8,winner_seed47,18,5818,0.0,1.0,0,0,1,-1,1,0,3230,-3230,187,9.9
5,winner_seed22,6,winner_seed36,2,6602,1.0,0.0,1,0,0,1,-1,2024,0,2024,157,5.6
5,winner_seed22,6,winner_seed36,1,6601,1.0,0.0,1,0,0,1,-1,3108,0,3108,300,9.5
5,winner_seed22,6,winner_seed36,0,6600,1.0,0.0,1,0,0,1,-1,3527,0,3527,268,16.9
5,winner_seed22,6,winner_seed36,5,6605,0.0,1.0,0,0,1,-1,1,0,866,-866,363,10.0
5,winner_seed22,6,winner_seed36,4,6604,0.0,1.0,0,0,1,-1,1,0,5390,-5390,259,13.5
5,winner_seed22,6,winner_seed36,3,6603,1.0,0.0,1,0,0,1,-1,4272,0,4272,297,16.8
4,winner_seed20,8,winner_seed47,19,5819,0.0,1.0,0,0,1,-1,1,0,3517,-3517,353,24.7
5,winner_seed22,6,winner_seed36,6,6606,0.0,1.0,0,0,1,-1,1,0,2453,-2453,183,8.2
5,winner_seed22,6,winner_seed36,10,6610,1.0,0.0,1,0,0,1,-1,1997,0,1997,223,6.1
5,winner_seed22,6,winner_seed36,7,6607,1.0,0.0,1,0,0,1,-1,2363,0,2363,254,12.7
5,winner_seed22,6,winner_seed36,9,6609,0.0,1.0,0,0,1,-1,1,0,3858,-3858,242,14.6
5,winner_seed22,6,winner_seed36,8,6608,1.0,0.0,1,0,0,1,-1,4589,0,4589,278,17.5
5,winner_seed22,6,winner_seed36,15,6615,0.0,1.0,0,0,1,-1,1,0,1276,-1276,126,3.2
5,winner_seed22,6,winner_seed36,11,6611,1.0,0.0,1,0,0,1,-1,2337,0,2337,268,17.0
5,winner_seed22,6,winner_seed36,13,6613,0.0,1.0,0,0,1,-1,1,0,1779,-1779,296,13.4
5,winner_seed22,6,winner_seed36,14,6614,1.0,0.0,1,0,0,1,-1,1931,0,1931,254,10.1
5,winner_seed22,6,winner_seed36,12,6612,1.0,0.0,1,0,0,1,-1,5202,0,5202,311,20.4
5,winner_seed22,6,winner_seed36,17,6617,0.0,1.0,0,0,1,-1,1,0,2575,-2575,159,8.5
5,winner_seed22,6,winner_seed36,16,6616,1.0,0.0,1,0,0,1,-1,3900,0,3900,195,11.8
5,winner_seed22,6,winner_seed36,18,6618,1.0,0.0,1,0,0,1,-1,3395,0,3395,179,8.1
5,winner_seed22,7,winner_seed39,0,6700,0.0,1.0,0,0,1,-1,1,0,3149,-3149,241,5.5
5,winner_seed22,7,winner_seed39,1,6701,1.0,0.0,1,0,0,1,-1,537,0,537,283,7.8
5,winner_seed22,7,winner_seed39,3,6703,0.0,1.0,0,0,1,-1,1,0,3008,-3008,153,6.4
5,winner_seed22,7,winner_seed39,2,6702,0.0,1.0,0,0,1,-1,1,0,3128,-3128,175,10.3
5,winner_seed22,6,winner_seed36,19,6619,1.0,0.0,1,0,0,1,-1,2487,0,2487,197,18.9
5,winner_seed22,7,winner_seed39,4,6704,0.0,1.0,0,0,1,-1,1,0,3047,-3047,241,10.5
5,winner_seed22,7,winner_seed39,6,6706,0.0,1.0,0,0,1,-1,1,0,2568,-2568,256,7.1
5,winner_seed22,7,winner_seed39,7,6707,0.0,1.0,0,0,1,-1,1,0,2006,-2006,184,8.4
5,winner_seed22,7,winner_seed39,10,6710,1.0,0.0,1,0,0,1,-1,2481,0,2481,219,6.5
5,winner_seed22,7,winner_seed39,8,6708,0.0,1.0,0,0,1,-1,1,0,3403,-3403,213,9.7
5,winner_seed22,7,winner_seed39,5,6705,1.0,0.0,1,0,0,1,-1,4433,0,4433,259,20.0
5,winner_seed22,7,winner_seed39,9,6709,1.0,0.0,1,0,0,1,-1,2088,926,1162,500,13.1
5,winner_seed22,7,winner_seed39,11,6711,0.0,1.0,0,0,1,-1,1,0,3794,-3794,348,13.0
5,winner_seed22,7,winner_seed39,12,6712,1.0,0.0,1,0,0,1,-1,1953,0,1953,223,10.5
5,winner_seed22,7,winner_seed39,13,6713,0.0,1.0,0,0,1,-1,1,0,2991,-2991,274,13.2
5,winner_seed22,7,winner_seed39,15,6715,0.0,1.0,0,0,1,-1,1,0,1686,-1686,218,8.4
5,winner_seed22,7,winner_seed39,18,6718,1.0,0.0,1,0,0,1,-1,1566,0,1566,197,5.0
5,winner_seed22,7,winner_seed39,14,6714,1.0,0.0,1,0,0,1,-1,2829,0,2829,244,15.1
5,winner_seed22,7,winner_seed39,16,6716,0.0,1.0,0,0,1,-1,1,0,3036,-3036,209,9.2
5,winner_seed22,7,winner_seed39,17,6717,0.0,1.0,0,0,1,-1,1,0,2572,-2572,199,10.8
5,winner_seed22,7,winner_seed39,19,6719,0.0,1.0,0,0,1,-1,1,0,3612,-3612,196,9.6
5,winner_seed22,8,winner_seed47,1,6801,1.0,0.0,1,0,0,1,-1,1505,0,1505,205,5.0
5,winner_seed22,8,winner_seed47,2,6802,1.0,0.0,1,0,0,1,-1,2121,0,2121,146,6.0
5,winner_seed22,8,winner_seed47,5,6805,0.0,1.0,0,0,1,-1,1,0,1144,-1144,164,6.0
5,winner_seed22,8,winner_seed47,0,6800,0.0,1.0,0,0,1,-1,1,0,2497,-2497,324,13.9
5,winner_seed22,8,winner_seed47,3,6803,1.0,0.0,1,0,0,1,-1,1604,0,1604,422,11.7
5,winner_seed22,8,winner_seed47,4,6804,0.0,1.0,0,0,1,-1,1,0,2586,-2586,212,10.3
5,winner_seed22,8,winner_seed47,6,6806,1.0,0.0,1,0,0,1,-1,2230,0,2230,230,10.4
5,winner_seed22,8,winner_seed47,10,6810,0.0,1.0,0,0,1,-1,1,0,1084,-1084,257,7.1
5,winner_seed22,8,winner_seed47,9,6809,1.0,0.0,1,0,0,1,-1,1539,0,1539,174,8.2
5,winner_seed22,8,winner_seed47,7,6807,0.0,1.0,0,0,1,-1,1,0,3947,-3947,303,16.6
5,winner_seed22,8,winner_seed47,13,6813,0.0,1.0,0,0,1,-1,1,0,1678,-1678,193,11.3
5,winner_seed22,8,winner_seed47,12,6812,1.0,0.0,1,0,0,1,-1,1923,0,1923,466,15.1
5,winner_seed22,8,winner_seed47,8,6808,0.0,1.0,0,0,1,-1,1,0,3149,-3149,500,35.4
5,winner_seed22,8,winner_seed47,16,6816,1.0,0.0,1,0,0,1,-1,5260,0,5260,224,13.2
5,winner_seed22,8,winner_seed47,11,6811,1.0,0.0,1,0,0,1,-1,3070,0,3070,419,34.9
5,winner_seed22,8,winner_seed47,14,6814,1.0,0.0,1,0,0,1,-1,2213,0,2213,270,24.3
6,winner_seed36,7,winner_seed39,0,7700,1.0,0.0,1,0,0,1,-1,3202,0,3202,172,6.1
5,winner_seed22,8,winner_seed47,18,6818,1.0,0.0,1,0,0,1,-1,6006,0,6006,201,8.1
6,winner_seed36,7,winner_seed39,1,7701,1.0,0.0,1,0,0,1,-1,1079,0,1079,211,4.9
5,winner_seed22,8,winner_seed47,19,6819,1.0,0.0,1,0,0,1,-1,1707,0,1707,193,11.3
5,winner_seed22,8,winner_seed47,17,6817,0.0,1.0,0,0,1,-1,1,0,5158,-5158,229,14.6
5,winner_seed22,8,winner_seed47,15,6815,1.0,0.0,1,0,0,1,-1,4883,0,4883,434,31.2
6,winner_seed36,7,winner_seed39,2,7702,1.0,0.0,1,0,0,1,-1,2592,0,2592,258,15.7
6,winner_seed36,7,winner_seed39,6,7706,1.0,0.0,1,0,0,1,-1,2899,0,2899,166,10.0
6,winner_seed36,7,winner_seed39,5,7705,0.0,1.0,0,0,1,-1,1,0,3932,-3932,232,13.1
6,winner_seed36,7,winner_seed39,4,7704,0.0,1.0,0,0,1,-1,1,0,1899,-1899,179,13.4
6,winner_seed36,7,winner_seed39,3,7703,0.0,1.0,0,0,1,-1,1,0,3281,-3281,260,14.8
6,winner_seed36,7,winner_seed39,7,7707,1.0,0.0,1,0,0,1,-1,3759,0,3759,229,8.4
6,winner_seed36,7,winner_seed39,10,7710,0.0,1.0,0,0,1,-1,1,0,2398,-2398,213,7.3
6,winner_seed36,7,winner_seed39,8,7708,1.0,0.0,1,0,0,1,-1,3780,0,3780,216,10.1
6,winner_seed36,7,winner_seed39,12,7712,0.0,1.0,0,0,1,-1,1,0,3079,-3079,127,4.7
6,winner_seed36,7,winner_seed39,9,7709,1.0,0.0,1,0,0,1,-1,4846,0,4846,227,15.0
6,winner_seed36,7,winner_seed39,13,7713,1.0,0.0,1,0,0,1,-1,3661,0,3661,235,8.9
6,winner_seed36,7,winner_seed39,14,7714,1.0,0.0,1,0,0,1,-1,1130,0,1130,266,10.1
6,winner_seed36,7,winner_seed39,11,7711,0.0,1.0,0,0,1,-1,1,0,2626,-2626,330,19.2
6,winner_seed36,7,winner_seed39,15,7715,1.0,0.0,1,0,0,1,-1,3024,0,3024,314,11.8
6,winner_seed36,7,winner_seed39,18,7718,1.0,0.0,1,0,0,1,-1,1858,0,1858,225,5.6
6,winner_seed36,7,winner_seed39,16,7716,0.0,1.0,0,0,1,-1,1,0,2548,-2548,180,10.3
6,winner_seed36,7,winner_seed39,17,7717,0.0,1.0,0,0,1,-1,1,0,3888,-3888,192,10.8
6,winner_seed36,8,winner_seed47,0,7800,0.0,1.0,0,0,1,-1,1,0,2964,-2964,233,7.5
6,winner_seed36,8,winner_seed47,3,7803,1.0,0.0,1,0,0,1,-1,3518,0,3518,150,5.3
6,winner_seed36,7,winner_seed39,19,7719,0.0,1.0,0,0,1,-1,1,0,4905,-4905,204,12.0
6,winner_seed36,8,winner_seed47,1,7801,0.0,1.0,0,0,1,-1,1,0,818,-818,398,9.0
6,winner_seed36,8,winner_seed47,4,7804,1.0,0.0,1,0,0,1,-1,681,0,681,160,4.3
6,winner_seed36,8,winner_seed47,2,7802,0.0,1.0,0,0,1,-1,1,0,3325,-3325,330,13.9
6,winner_seed36,8,winner_seed47,8,7808,1.0,0.0,1,0,0,1,-1,916,0,916,180,5.6
6,winner_seed36,8,winner_seed47,5,7805,1.0,0.0,1,0,0,1,-1,3077,0,3077,168,8.9
6,winner_seed36,8,winner_seed47,10,7810,0.0,1.0,0,0,1,-1,1,0,2403,-2403,248,9.1
6,winner_seed36,8,winner_seed47,9,7809,1.0,0.0,1,0,0,1,-1,1317,0,1317,266,13.8
6,winner_seed36,8,winner_seed47,11,7811,0.0,1.0,0,0,1,-1,1,0,2582,-2582,252,11.9
6,winner_seed36,8,winner_seed47,7,7807,0.0,1.0,0,0,1,-1,1,0,2515,-2515,427,20.9
6,winner_seed36,8,winner_seed47,12,7812,0.0,1.0,0,0,1,-1,1,0,1265,-1265,189,5.4
6,winner_seed36,8,winner_seed47,16,7816,0.0,1.0,0,0,1,-1,1,0,1646,-1646,187,5.2
6,winner_seed36,8,winner_seed47,13,7813,1.0,0.0,1,0,0,1,-1,1881,0,1881,161,7.4
6,winner_seed36,8,winner_seed47,15,7815,1.0,0.0,1,0,0,1,-1,2098,0,2098,203,9.5
6,winner_seed36,8,winner_seed47,14,7814,0.0,1.0,0,0,1,-1,1,0,3475,-3475,254,13.2
6,winner_seed36,8,winner_seed47,19,7819,1.0,0.0,1,0,0,1,-1,2355,0,2355,144,3.6
6,winner_seed36,8,winner_seed47,17,7817,1.0,0.0,1,0,0,1,-1,2588,0,2588,169,8.2
6,winner_seed36,8,winner_seed47,6,7806,1.0,0.0,1,0,0,1,-1,612,728,-116,500,37.8
7,winner_seed39,8,winner_seed47,1,8801,1.0,0.0,1,0,0,1,-1,2762,0,2762,153,7.2
7,winner_seed39,8,winner_seed47,2,8802,0.0,1.0,0,0,1,-1,1,0,2025,-2025,189,7.2
6,winner_seed36,8,winner_seed47,18,7818,0.0,1.0,0,0,1,-1,1,0,3476,-3476,192,14.7
7,winner_seed39,8,winner_seed47,0,8800,0.0,1.0,0,0,1,-1,1,0,2874,-2874,255,12.5
7,winner_seed39,8,winner_seed47,4,8804,1.0,0.0,1,0,0,1,-1,2728,0,2728,124,5.2
7,winner_seed39,8,winner_seed47,3,8803,0.0,1.0,0,0,1,-1,1,0,2567,-2567,237,10.2
7,winner_seed39,8,winner_seed47,9,8809,0.0,1.0,0,0,1,-1,1,0,5113,-5113,177,4.9
7,winner_seed39,8,winner_seed47,8,8808,0.0,1.0,0,0,1,-1,1,0,2872,-2872,172,6.6
7,winner_seed39,8,winner_seed47,6,8806,0.0,1.0,0,0,1,-1,1,0,3693,-3693,316,19.9
7,winner_seed39,8,winner_seed47,7,8807,0.0,1.0,0,0,1,-1,1,0,4989,-4989,300,18.8
7,winner_seed39,8,winner_seed47,11,8811,1.0,0.0,1,0,0,1,-1,2868,0,2868,198,15.0
7,winner_seed39,8,winner_seed47,10,8810,0.0,1.0,0,0,1,-1,1,0,2877,-2877,288,17.9
7,winner_seed39,8,winner_seed47,5,8805,1.0,0.0,1,0,0,1,-1,4252,0,4252,354,30.1
7,winner_seed39,8,winner_seed47,14,8814,0.0,1.0,0,0,1,-1,1,0,2611,-2611,242,8.5
7,winner_seed39,8,winner_seed47,13,8813,0.0,1.0,0,0,1,-1,1,0,2055,-2055,233,12.5
7,winner_seed39,8,winner_seed47,12,8812,1.0,0.0,1,0,0,1,-1,6962,0,6962,319,16.9
7,winner_seed39,8,winner_seed47,15,8815,1.0,0.0,1,0,0,1,-1,1941,0,1941,244,10.1
7,winner_seed39,8,winner_seed47,16,8816,1.0,0.0,1,0,0,1,-1,3951,0,3951,206,11.0
7,winner_seed39,8,winner_seed47,18,8818,0.0,1.0,0,0,1,-1,1,0,3029,-3029,181,6.9
7,winner_seed39,8,winner_seed47,19,8819,1.0,0.0,1,0,0,1,-1,1176,0,1176,185,7.3
7,winner_seed39,8,winner_seed47,17,8817,0.0,1.0,0,0,1,-1,1,0,1389,-1389,260,11.0
